topicid,docid,Human_PM,Animal_PM,Not_PM,Disease_Exact,Disease_General,Disease_Specific,Disease_Not,Gene_Exact,Gene_Missing,Gene_Missing_Variant,Gene_Diff_Variant,Demo_Match,Demo_Notdiscussed,Demo_Exclude,Relevance
15,2649132,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
15,26511941,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,26603897,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,26633276,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,26642234,1,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0,1,0,1
15,26666878,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,26733683,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,26744134,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,26794401,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,0,1,0
15,26843495,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,26851632,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,26947879,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
15,26960397,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,26974966,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,26980030,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,26988991,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27020384,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,27043866,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27089179,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27107091,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,27155159,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27188674,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27226502,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27234610,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27266634,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27372293,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27501507,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27515936,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,27602429,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
15,27622733,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,27645330,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,27660484,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
15,27680605,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27739435,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
15,27769635,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,27777130,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,27860480,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,2908568,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,2915498,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,3052397,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,3304584,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,3675198,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,1,0,0
15,3700829,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,4061546,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,4160968,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,4169121,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,4172172,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,4308744,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,4429806,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,4741045,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,478071,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,4887026,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,4920188,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,4968215,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,50762,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,1,0,0
15,5170030,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,5364276,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,5383414,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,5844157,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,5988409,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,6287003,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,6479972,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,652229,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,6629343,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,683378,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,6892604,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,6921481,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,6924351,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,6961254,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7229180,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7396539,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7512798,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7519874,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7542904,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7575561,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,7620336,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7620344,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7655472,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
15,766012,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7669636,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
15,7722014,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7757763,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7760905,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7763085,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7794799,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,7795590,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,7827820,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,7850555,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,8011699,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8129040,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8172798,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,818989,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8217411,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8219756,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,8299427,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8313384,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8328449,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8411029,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8416544,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8435670,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8472218,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8496569,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8499944,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8516298,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,1,0,1
15,8586749,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8648172,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8767332,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8825042,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,8880865,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8908599,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,8953130,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9007946,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
15,9065708,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9066892,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9179058,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,9180088,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9236908,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,924750,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9326316,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,1,0,0
15,9499012,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9514807,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9522618,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9529361,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
15,9653249,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9661465,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9751341,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9764812,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9783703,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
15,9820172,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
15,9822643,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,9874851,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2012-1065,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2012-1580,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,1,0,0
15,AACR_2012-2680,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,AACR_2012-3985,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2013-1320,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2013-1534,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2013-2205,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,1,0,0
15,AACR_2013-3270,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2013-3404,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2013-5201,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,1,0,0
15,AACR_2013-5245,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2014-1671,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2014-2611,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2014-3078,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2014-3417,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2014-3698,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2014-4172,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2014-442,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2014-4969,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2014-5282,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2014-71,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2015-2432,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,AACR_2015-2518,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2015-2968,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2015-2972,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2015-4668,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,AACR_2016-1127,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2016-1863,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2016-1874,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2016-19,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,AACR_2016-2546,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2016-2685,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
15,AACR_2016-2992,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2016-5081,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2017-1352,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2017-3004,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2017-3389,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2017-3418,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2017-3836,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,AACR_2017-801,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0,1,0,0
15,ASCO_113244-132,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,ASCO_135077-144,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
15,ASCO_143715-156,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,ASCO_150906-156,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,ASCO_171553-176,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,ASCO_181345-199,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,ASCO_183355-199,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,1,0,0
15,ASCO_183844-199,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,ASCO_187678-199,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15,ASCO_191155-199,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
15,ASCO_194219-199,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1007359,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
16,10074915,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1,0,0,0
16,10090906,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,10328092,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1,0,0,0
16,10360829,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
16,10443680,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
16,10448380,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,1,0,0
16,10646882,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
16,10741739,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
16,10812178,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
16,10980135,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,10982191,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11114633,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11159935,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11194379,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11216646,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11310631,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11329147,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11352421,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
16,11463498,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1157265,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11668614,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1174897,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11818178,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11860863,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,11952296,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12028822,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12082854,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12094702,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12168272,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12218163,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12297947,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,2
16,1230112,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12468822,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12587948,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12616526,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12753172,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1279189,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12795092,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12837985,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,12881714,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1302287,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1,0,0,0
16,13052056,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,13056931,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,13112199,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,13120118,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,13188783,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,13194173,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,13201373,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,13203954,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1321963,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,13607997,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,13832014,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,14048346,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,14379056,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
16,1438246,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,14530807,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,14576924,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,14685681,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
16,14691455,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1485043,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1492202,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,14943094,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,14943653,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,14988025,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1516057,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,15273715,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,15362372,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,15465474,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1551088,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,15588860,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,15642432,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
16,15737569,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,15805251,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,15923627,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16086994,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
16,16110629,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16181240,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16242838,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16256137,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16258500,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16374454,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1642405,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
16,16483615,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16652198,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1,0,0,0
16,16674008,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16684523,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1668533,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0,0,1,0
16,1668534,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16718269,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16772116,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16819660,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1684323,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,16951673,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,17016922,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
16,17102081,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,17201587,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1732337,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1,0,0,0
16,17346341,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,17396140,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,17627253,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,17911456,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,17970142,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1801183,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,18045645,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1,0,0,1
16,18139676,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,18227705,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1,0,0,1
16,1823633,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,18245924,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,18305571,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,18335752,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,18485676,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,1850772,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,18605216,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,18757433,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,18886297,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,19011513,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,19013892,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,19120874,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,19144308,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,19145823,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,19158523,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,19430407,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1,0,0,0
16,19463625,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,19627734,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
16,19651702,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
