count_match_self,count_match_ancestor,count_match_descendant,topicid,docid,label
4,0,0,7,ASCO_180699-199,Exact
2,0,0,7,ASCO_182196-199,Not Disease
13,0,0,7,ASCO_186257-199,Exact
0,0,0,7,ASCO_34187-65,Not Disease
30,0,0,7,ASCO_78644-102,Exact
21,0,0,7,ASCO_98232-114,Exact
5,0,0,8,10071144,Exact
15,0,0,8,1007359,Exact
9,0,0,8,10399174,Exact
22,0,0,8,10465584,Exact
14,0,0,8,10504052,Exact
16,0,0,8,10766161,Exact
10,0,0,8,10767387,Exact
0,0,0,8,10794894,Not Disease
8,1,0,8,11971032,Exact
6,0,0,8,12297947,Exact
0,0,0,8,12509763,More General
3,2,0,8,12610364,Not Disease
8,0,0,8,12783933,Exact
12,0,0,8,12795092,Exact
0,1,0,8,12941809,Not Disease
2,0,0,8,14508525,Not Disease
7,0,0,8,14695152,Exact
52,0,0,8,14961576,Exact
19,0,0,8,15009714,Exact
12,0,0,8,1502030,Exact
14,0,0,8,15091188,Exact
21,0,2,8,15577327,Exact
11,2,0,8,15619649,Exact
23,0,0,8,15655601,Exact
18,0,0,8,15688405,Exact
14,0,0,8,15737846,Exact
6,0,0,8,15760917,Exact
13,0,0,8,15906847,Exact
8,0,0,8,15917418,Exact
13,1,0,8,16086994,Exact
15,0,0,8,16098043,More Specific
10,0,0,8,16291983,Exact
9,0,0,8,16417231,More Specific
15,0,0,8,1642405,More Specific
12,0,0,8,16548152,More Specific
0,0,0,8,16555627,Not Disease
11,1,0,8,16567976,Exact
35,0,0,8,16652198,Exact
13,0,0,8,16715137,Exact
21,0,0,8,16799476,More Specific
7,0,0,8,16818621,Exact
6,0,0,8,16899595,Exact
16,0,0,8,17016922,More Specific
9,0,1,8,17113519,Exact
8,0,0,8,17119447,Exact
16,0,0,8,17199574,Exact
14,1,0,8,17346341,More Specific
13,0,0,8,17507627,Exact
9,0,0,8,17692730,Exact
14,0,0,8,18008004,Exact
19,0,0,8,18045645,More Specific
20,0,0,8,18205010,Exact
42,0,4,8,18227705,Exact
29,1,0,8,18245924,More Specific
10,0,0,8,18375819,Exact
7,0,0,8,18532874,Exact
4,0,0,8,18665147,More Specific
17,0,0,8,18679422,Exact
22,0,0,8,1872932,More Specific
11,0,0,8,18806499,Exact
11,0,0,8,18814281,Exact
22,0,0,8,19106662,More Specific
6,0,0,8,19250248,Exact
10,0,0,8,19383313,Exact
21,0,0,8,19383316,Exact
2,0,0,8,19434085,Exact
12,0,0,8,19441164,Exact
13,0,0,8,19895547,Exact
15,8,0,8,19936769,More Specific
16,1,0,8,19954345,Exact
18,0,0,8,20055910,Exact
0,0,0,8,20098682,Not Disease
3,0,0,8,2011656,Exact
9,0,0,8,20140953,Exact
29,0,0,8,20173664,Exact
5,0,0,8,20233623,More Specific
4,1,0,8,20337773,More Specific
6,0,0,8,20376456,Exact
7,0,0,8,20703244,Exact
0,0,0,8,20706119,Not Disease
23,0,0,8,20711283,Exact
8,0,0,8,20718941,Exact
0,0,0,8,20736745,Not Disease
16,0,0,8,21107323,Exact
18,0,0,8,21157411,Exact
4,0,0,8,21244382,Not Disease
5,0,0,8,21307875,Exact
40,0,2,8,21482206,Exact
4,0,0,8,21788131,Exact
0,0,0,8,21829508,Exact
23,0,0,8,22020736,Exact
10,0,0,8,22092579,Exact
2,0,0,8,22127285,Exact
0,0,0,8,22144181,Not Disease
4,0,0,8,22180178,Exact
6,0,0,8,22261812,Exact
10,0,0,8,22351689,Exact
2,0,0,8,22389471,Exact
9,0,0,8,2239807,Exact
23,0,0,8,22453013,Exact
16,0,0,8,22554099,Exact
3,0,0,8,22579095,Not Disease
19,0,0,8,22588166,Exact
26,0,0,8,22614978,Exact
17,0,0,8,22649961,More Specific
6,0,0,8,22809251,More Specific
21,0,0,8,22842228,Exact
12,0,0,8,22876817,Exact
2,0,0,8,22972589,Exact
12,0,0,8,23000456,Exact
16,0,0,8,23001925,Exact
20,0,0,8,23069660,Exact
25,0,0,8,23096702,Exact
0,0,0,8,23152013,Not Disease
0,0,0,8,23165447,Not Disease
8,0,0,8,23254965,More Specific
4,0,0,8,23303902,More Specific
18,0,0,8,23354891,Exact
2,0,0,8,23414587,Exact
2,0,0,8,23414591,Exact
19,0,0,8,23420410,Exact
8,0,0,8,23576709,Exact
6,0,0,8,23580282,More Specific
6,1,0,8,23660168,Exact
8,0,0,8,23673558,Exact
21,0,0,8,23704925,Exact
10,0,0,8,23714558,Exact
5,0,0,8,23739925,Exact
6,0,0,8,23775962,Exact
4,0,0,8,23855428,Exact
15,0,0,8,23890154,Exact
4,0,0,8,23922205,Exact
0,0,0,8,23934677,Not Disease
8,0,0,8,23948972,Exact
14,0,0,8,23975010,Exact
7,0,0,8,23993026,More Specific
26,0,0,8,24112648,Exact
4,0,0,8,24121190,Exact
23,0,0,8,24121489,Exact
23,0,0,8,24132921,Exact
20,0,0,8,24133630,Exact
3,0,0,8,24166902,Exact
10,0,0,8,24335665,Exact
0,0,0,8,24339949,Not Disease
10,0,0,8,24567366,Exact
8,0,0,8,24588908,Not Disease
21,0,0,8,24603591,More Specific
15,0,0,8,24880943,Exact
14,0,0,8,24926260,Exact
12,0,0,8,24928310,Exact
10,0,0,8,24968695,Exact
7,1,0,8,24985059,Exact
8,0,0,8,25008446,Exact
38,0,0,8,25030020,Exact
7,0,0,8,25048604,Exact
0,0,0,8,25120700,Not Disease
0,0,0,8,25150293,Not Disease
5,0,0,8,25189354,Exact
16,0,0,8,25252692,Exact
10,0,0,8,25339196,Exact
13,0,0,8,25341653,Exact
0,0,0,8,25361812,Not Disease
0,0,0,8,25523272,Not Disease
8,0,0,8,25542057,Exact
5,0,0,8,25627962,Exact
18,0,0,8,25639927,Exact
6,0,0,8,25659223,Exact
10,0,0,8,25749811,Exact
37,0,0,8,25769001,More Specific
2,0,0,8,25795410,Exact
11,0,0,8,25796376,Exact
12,0,0,8,25812921,Exact
2,0,0,8,25815427,More Specific
18,0,0,8,25823918,Exact
10,0,0,8,25886620,Exact
14,0,0,8,25891163,Exact
11,0,0,8,25909143,Exact
27,1,0,8,25909885,Exact
2,0,0,8,26115796,Exact
4,0,0,8,26139106,Exact
10,0,0,8,26141621,Exact
12,0,0,8,26146664,Exact
14,0,0,8,26204954,Exact
6,0,0,8,26282084,Exact
5,0,0,8,26305188,Exact
4,0,0,8,26317309,Exact
11,0,0,8,2631903,Exact
2,1,0,8,26364606,Not Disease
6,0,0,8,26418961,Exact
6,0,0,8,26485776,More Specific
4,0,0,8,26524482,Exact
8,0,0,8,26642234,Exact
19,3,0,8,26668467,Exact
8,0,0,8,26709572,More Specific
40,0,0,8,26710785,Exact
2,0,0,8,26715063,Exact
10,0,0,8,26843495,Exact
16,0,0,8,26854490,Exact
3,1,0,8,26870618,Not Disease
19,0,0,8,26875008,Exact
3,0,0,8,26892658,Exact
0,1,0,8,26980032,Not Disease
12,0,0,8,26987942,Exact
17,0,0,8,26990546,Exact
8,0,0,8,27020384,More Specific
4,0,0,8,27069125,Exact
20,0,0,8,27073541,Exact
6,0,0,8,27124339,Exact
12,1,0,8,27151331,Exact
12,0,0,8,27157227,More Specific
6,0,0,8,27192392,More Specific
8,0,0,8,27226502,Exact
8,0,0,8,27340279,Exact
14,0,0,8,27372293,Exact
2,0,0,8,27472273,Exact
6,0,0,8,27501507,Exact
6,0,0,8,27573553,Exact
14,0,0,8,27602429,Exact
3,0,0,8,2763825,Not Disease
10,0,0,8,27645330,Exact
4,0,0,8,27660712,Exact
15,0,0,8,27769635,Exact
10,0,0,8,27771229,Exact
8,0,0,8,27791198,Exact
12,0,0,8,27860480,Exact
3,0,0,8,3052397,Exact
3,0,0,8,3546421,Exact
0,0,0,8,5356552,Not Disease
3,0,0,8,5663005,Exact
11,1,0,8,6479972,Exact
3,0,0,8,650848,Exact
17,0,1,8,7021476,Exact
16,0,0,8,7722014,More Specific
24,1,0,8,7738369,Exact
10,0,0,8,7786595,Exact
0,0,0,8,8402885,Not Disease
15,0,0,8,8505202,More Specific
8,0,0,8,8855436,Exact
36,0,1,8,9070205,Exact
20,0,0,8,907505,Exact
0,1,0,8,9139869,Not Disease
8,0,0,8,9252645,Exact
20,0,0,8,9578425,Exact
9,0,0,8,9866967,Exact
39,0,2,8,AACR_2012-101,Exact
8,0,0,8,AACR_2012-1223,Exact
32,0,0,8,AACR_2012-3677,Exact
2,0,0,8,AACR_2012-3985,Not Disease
14,0,0,8,AACR_2013-1320,Exact
6,0,0,8,AACR_2013-1534,Exact
17,0,0,8,AACR_2013-2284,Exact
6,0,0,8,AACR_2013-3270,Exact
8,0,0,8,AACR_2013-3404,Exact
10,0,0,8,AACR_2013-5245,Exact
10,1,0,8,AACR_2014-1671,Exact
4,0,0,8,AACR_2014-2611,Exact
32,0,0,8,AACR_2014-2942,Exact
4,0,0,8,AACR_2014-3698,Exact
15,0,0,8,AACR_2014-3704,Exact
18,0,0,8,AACR_2014-4198,Exact
25,0,0,8,AACR_2014-4331,Exact
30,0,0,8,AACR_2014-442,Exact
22,0,0,8,AACR_2014-4969,Exact
27,0,0,8,AACR_2014-5024,Exact
4,0,0,8,AACR_2014-5282,More General
21,0,0,8,AACR_2014-933,Exact
6,0,0,8,AACR_2015-2432,Exact
4,0,0,8,AACR_2015-2518,Exact
11,0,0,8,AACR_2015-2693,Exact
13,0,0,8,AACR_2015-4668,Exact
23,2,0,8,AACR_2015-5137,Exact
35,0,0,8,AACR_2016-1294,Exact
40,0,0,8,AACR_2016-2685,Exact
14,0,0,8,AACR_2016-2992,Exact
12,0,0,8,AACR_2016-314,Exact
40,0,0,8,AACR_2016-4167,Exact
51,0,0,8,AACR_2017-1037,Exact
31,0,0,8,AACR_2017-801,Exact
2,0,0,8,ASCO_108845-132,Exact
4,0,0,8,ASCO_112700-132,Exact
10,0,0,8,ASCO_115911-132,Exact
12,0,0,8,ASCO_131771-144,Exact
0,0,0,8,ASCO_132217-144,Not Disease
14,0,0,8,ASCO_164193-176,More Specific
12,0,0,8,ASCO_166136-176,Exact
27,0,0,8,ASCO_169489-176,Exact
30,0,0,8,ASCO_171467-176,Exact
6,0,0,8,ASCO_188184-199,Exact
26,0,0,8,ASCO_189273-199,More Specific
0,0,0,8,ASCO_34187-65,Not Disease
10,1,0,8,ASCO_35268-65,Exact
20,0,0,8,ASCO_42644-74,Exact
7,0,0,8,ASCO_52774-74,Exact
10,0,0,8,ASCO_61025-101,Exact
0,0,0,8,ASCO_93761-114,Not Disease
0,0,0,8,ASCO_93774-114,Not Disease
22,0,0,9,10465584,Exact
6,0,0,9,10650785,Exact
10,0,0,9,11406571,Exact
27,0,0,9,11886512,Exact
26,0,0,9,12104050,Exact
0,0,0,9,12509763,Exact
2,0,0,9,12783922,Exact
8,0,0,9,12783933,Exact
0,1,0,9,12941809,Not Disease
10,0,0,9,14522897,More Specific
7,0,0,9,14695152,Exact
52,0,0,9,14961576,Exact
19,0,0,9,15009714,Exact
18,0,0,9,15688405,Exact
8,0,0,9,15917418,More Specific
3,0,0,9,16049998,Not Disease
10,0,0,9,16291983,Exact
9,0,0,9,16417231,More Specific
0,0,0,9,16568096,Not Disease
21,0,0,9,16799476,Not Disease
36,0,0,9,16845322,Exact
2,1,0,9,16888631,Not Disease
6,0,0,9,16899595,More Specific
8,0,0,9,17119447,Exact
19,0,0,9,18045645,Exact
42,0,4,9,18227705,More Specific
10,0,0,9,18375819,Exact
9,0,0,9,18983537,Exact
39,0,0,9,19319568,More Specific
2,0,0,9,19434085,More Specific
3,0,0,9,19492075,Not Disease
6,0,0,9,19568237,More Specific
15,8,0,9,19936769,More General
18,0,0,9,20055910,More General
22,1,0,9,20096196,Exact
0,0,0,9,20098682,Not Disease
11,0,0,9,20149136,Exact
11,0,0,9,20404912,Exact
10,0,0,9,20444198,Exact
18,0,0,9,21157411,Exact
8,0,0,9,21615881,Exact
10,0,0,9,22092579,Exact
18,0,0,9,22128787,Exact
0,0,0,9,22144181,More General
4,0,0,9,22180178,More Specific
0,0,0,9,22256804,Exact
6,0,0,9,22261812,Exact
2,0,0,9,22389471,Not Disease
23,0,0,9,22453013,Exact
33,0,0,9,22456166,Exact
12,0,0,9,22515704,More Specific
19,0,0,9,22588166,Exact
26,0,0,9,22614978,Exact
7,0,0,9,22718121,Exact
6,0,0,9,22809251,More Specific
16,0,0,9,22895053,Exact
18,1,0,9,22926523,Exact
2,0,0,9,22972589,More Specific
20,0,0,9,23069660,Exact
10,1,0,9,23414474,Exact
2,0,0,9,23414587,Exact
19,0,0,9,23420410,Exact
19,0,0,9,23431193,Exact
3,0,0,9,23448684,Exact
8,0,0,9,23490205,Exact
15,0,0,9,23528057,Exact
6,0,0,9,23580282,Exact
6,1,0,9,23660168,Exact
8,0,0,9,23673558,Exact
0,0,0,9,23739246,Not Disease
5,0,0,9,23739925,More Specific
29,0,0,9,23795354,Exact
4,0,0,9,23855428,Exact
15,0,0,9,23890154,Exact
19,0,0,9,23893853,More Specific
7,0,0,9,23993026,More Specific
0,0,0,9,24006859,Not Disease
23,0,0,9,24121489,Exact
20,0,0,9,24133630,More Specific
3,0,0,9,24170549,More Specific
10,0,0,9,24335665,Exact
0,0,0,9,24339949,Not Disease
12,0,0,9,24342721,Exact
32,0,0,9,24483290,Exact
10,0,0,9,24567366,Exact
0,0,0,9,24666267,Not Disease
9,0,0,9,24842760,Exact
5,0,0,9,24866436,More Specific
15,0,0,9,24880943,Exact
4,0,0,9,24918823,More Specific
17,0,0,9,24950457,Exact
7,1,0,9,24985059,Exact
9,0,0,9,25130256,Exact
0,0,0,9,25150293,Not Disease
5,0,0,9,25189354,Exact
0,0,0,9,25202344,Exact
16,0,0,9,25252692,Exact
8,0,0,9,25277205,Exact
8,0,0,9,25357015,Exact
6,0,0,9,25363723,More Specific
4,0,0,9,25399552,Exact
6,0,0,9,25623140,Exact
24,0,0,9,25646931,Exact
6,0,0,9,25659223,Exact
8,0,0,9,25728708,Exact
17,0,0,9,25736262,Exact
11,0,0,9,25796376,Exact
10,0,0,9,25886620,Exact
12,0,0,9,26016894,Exact
9,1,0,9,26136337,Exact
4,0,0,9,26139106,Exact
12,0,0,9,26146664,Exact
14,0,0,9,26204954,Exact
10,0,0,9,26266759,More Specific
9,0,0,9,26297254,Exact
2,1,0,9,26364606,Not Disease
12,0,0,9,26771141,Exact
10,0,0,9,26843495,Exact
4,0,0,9,26851802,Exact
3,1,0,9,26870618,Not Disease
6,0,0,9,26947879,More General
14,0,0,9,26967478,Exact
12,0,0,9,26987942,Exact
10,0,0,9,27079618,Exact
12,1,0,9,27151331,Exact
6,0,0,9,27251789,Not Disease
2,0,0,9,27772866,Exact
8,0,0,9,27791198,Exact
12,0,0,9,27860480,More Specific
4,0,0,9,27863474,More General
11,0,0,9,9012455,Exact
17,0,0,9,AACR_2013-2284,Exact
20,0,0,9,AACR_2013-2437,Exact
6,0,0,9,AACR_2013-3270,Exact
19,0,0,9,AACR_2013-3401,Exact
8,0,0,9,AACR_2013-3404,Exact
22,0,0,9,AACR_2013-3405,Exact
2,1,0,9,AACR_2013-4095,More General
4,0,0,9,AACR_2014-2611,Not Disease
10,0,0,9,AACR_2014-2924,Exact
32,0,0,9,AACR_2014-2942,More Specific
4,0,0,9,AACR_2014-3698,Exact
18,0,0,9,AACR_2017-1741,Exact
7,0,0,9,AACR_2017-5160,Exact
12,0,0,9,ASCO_166136-176,Exact
2,0,0,9,ASCO_185646-199,Not Disease
20,0,0,9,ASCO_42644-74,Exact
7,0,0,9,ASCO_52774-74,More Specific
0,2,0,10,10530560,Not Disease
0,0,0,10,12651205,Not Disease
16,0,0,10,12690299,More Specific
9,0,0,10,14513377,Exact
0,0,0,10,14529656,Not Disease
24,0,0,10,14617373,More Specific
10,0,0,10,14634801,More Specific
0,0,0,10,15070666,Not Disease
20,0,0,10,15145934,Exact
6,0,0,10,15223779,Exact
20,0,0,10,16034302,More Specific
10,1,0,10,16034306,More Specific
0,0,0,10,16056250,Not Disease
15,0,0,10,1642405,More Specific
20,0,0,10,16441409,More Specific
11,0,0,10,16565971,Exact
18,0,0,10,16647948,More Specific
3,1,0,10,16741525,Not Disease
12,0,0,10,16753594,More Specific
24,0,0,10,17372901,Exact
0,0,0,10,17909012,Not Disease
4,0,0,10,18066592,More Specific
0,0,0,10,18623623,Not Disease
12,0,0,10,18728664,Exact
2,0,0,10,18936790,Exact
7,0,0,10,18980976,More Specific
19,0,0,10,19035443,More Specific
14,0,0,10,19047099,Exact
2,0,0,10,19118061,More Specific
29,0,0,10,19283671,More General
6,0,0,10,19617296,More General
0,0,0,10,19636397,Not Disease
13,0,0,10,19652585,Exact
18,0,0,10,19671763,Exact
22,0,0,10,19718013,More Specific
0,0,0,10,19723893,Not Disease
12,0,0,10,19847190,Exact
12,0,0,10,19996579,More Specific
18,0,0,10,20055910,More General
32,0,0,10,20088873,More General
30,1,0,10,20425130,Exact
15,0,0,10,20457136,Exact
18,0,0,10,21069551,More Specific
16,0,0,10,21111965,Exact
18,0,0,10,21157411,Exact
12,0,0,10,21325067,Exact
40,0,0,10,21478825,More Specific
40,0,2,10,21482206,More General
35,0,0,10,21569090,More Specific
4,0,0,10,21642685,Exact
15,3,0,10,21825314,Exact
24,0,0,10,21897303,Exact
18,0,0,10,21905615,Exact
6,0,0,10,22068222,Exact
20,0,0,10,22154054,Exact
30,0,0,10,22193299,Exact
14,0,0,10,22261672,Exact
6,0,0,10,22261812,Exact
10,0,0,10,22351689,Exact
0,0,0,10,22357254,Not Disease
13,0,0,10,22453014,Exact
4,0,0,10,22500535,More Specific
16,0,0,10,22532924,More Specific
8,0,0,10,22643209,Exact
15,0,0,10,22743761,More Specific
3,0,0,10,22795573,Exact
4,0,0,10,22798288,Exact
6,0,0,10,22809251,More Specific
16,0,0,10,23102192,Exact
15,2,0,10,23221472,More General
14,0,0,10,23246970,More Specific
9,0,0,10,23299198,Exact
12,0,0,10,23582185,Exact
6,0,0,10,23775962,Exact
11,0,0,10,23940219,Exact
2,0,0,10,23940224,Exact
2,0,0,10,23944364,Not Disease
23,0,0,10,23958542,Exact
23,0,0,10,24132921,Exact
20,0,0,10,24133630,More Specific
16,0,0,10,24258978,Exact
10,0,0,10,24276025,Exact
14,0,0,10,24295410,Exact
16,0,0,10,24445910,Exact
20,0,0,10,24463461,Exact
16,0,0,10,24535703,Exact
21,0,0,10,24603591,Exact
4,0,0,10,24652072,More General
8,0,0,10,24802725,Exact
8,0,0,10,24921944,Not Disease
12,0,0,10,24928310,Exact
20,0,0,10,25003536,Exact
38,0,0,10,25030020,Exact
13,1,0,10,25163722,Exact
20,0,0,10,25398993,More Specific
11,0,0,10,25539369,Exact
13,0,0,10,25573046,Exact
12,0,0,10,25695690,Exact
18,0,0,10,25750332,More Specific
18,0,0,10,25823918,Exact
19,0,0,10,25841461,Exact
11,0,0,10,25909143,More Specific
10,0,0,10,26141621,Exact
23,1,0,10,26185533,Exact
7,0,0,10,26424760,Exact
8,0,0,10,26448890,Exact
0,0,0,10,26848617,Not Disease
0,0,0,10,26942271,Not Disease
8,0,0,10,26973244,Exact
9,1,0,10,27153441,Exact
14,0,0,10,27602429,Exact
27,0,0,10,27739435,Exact
22,1,0,10,AACR_2012-1920,Exact
6,0,0,10,AACR_2013-1534,Exact
19,0,0,10,AACR_2013-2345,Exact
2,1,0,10,AACR_2013-3281,Not Disease
5,0,0,10,ASCO_148846-156,Exact
10,0,0,10,ASCO_164474-176,More Specific
21,0,0,10,ASCO_168490-176,Exact
25,0,0,10,ASCO_31944-65,Exact
12,0,0,10,ASCO_32579-65,Exact
0,0,0,10,ASCO_34047-65,Not Disease
6,0,0,10,ASCO_34836-65,Exact
0,0,0,10,ASCO_42544-74,Not Disease
22,0,0,10,ASCO_43420-74,More Specific
13,0,0,10,ASCO_51773-74,Exact
8,0,0,10,ASCO_95941-114,Exact
0,1,0,11,11698000,Not Disease
0,1,0,11,12453327,Not Disease
0,0,0,11,12651205,Not Disease
16,0,0,11,12690299,More Specific
4,0,0,11,1371338,Exact
11,0,0,11,1372524,Exact
36,0,3,11,14517845,Exact
24,0,0,11,14617373,Exact
10,0,0,11,14634801,Exact
0,0,0,11,14991904,Not Disease
6,0,0,11,15223779,More Specific
0,0,0,11,15553717,Not Disease
0,0,0,11,15583695,Not Disease
0,0,0,11,15785039,More General
10,0,0,11,15846297,Exact
0,0,0,11,15869870,Not Disease
39,0,0,11,15948115,Exact
20,0,0,11,16034302,Exact
10,1,0,11,16034306,Exact
0,0,0,11,16328663,Not Disease
2,0,0,11,16410786,More General
20,0,0,11,16441409,More Specific
4,0,0,11,16519562,Exact
11,0,0,11,16565971,Exact
18,0,0,11,16647948,Exact
3,1,0,11,16741525,Not Disease
0,1,0,11,16860492,More Specific
8,0,0,11,16908931,More Specific
12,0,0,11,17028924,Exact
0,2,0,11,17192792,Not Disease
0,0,0,11,17359908,Not Disease
24,0,0,11,17372901,More Specific
0,1,0,11,18416137,Not Disease
2,1,0,11,18486988,Not Disease
8,0,0,11,18615679,Not Disease
12,0,0,11,18728664,Exact
4,0,0,11,19013892,More General
18,0,0,11,19018266,More Specific
2,0,0,11,19118061,More Specific
29,0,0,11,19283671,Exact
18,0,0,11,19671763,Exact
22,0,0,11,19718013,Exact
0,0,0,11,19737771,More Specific
32,0,0,11,20088873,Exact
30,1,0,11,20425130,More Specific
15,0,0,11,20457136,Exact
18,0,0,11,21069551,More Specific
18,0,0,11,21157411,Exact
12,0,0,11,21325067,Exact
0,0,0,11,21382095,Not Disease
4,0,0,11,21642685,Exact
11,0,0,11,21690468,Exact
17,0,0,11,21848624,More Specific
24,0,0,11,21897303,More Specific
6,0,0,11,22068222,Exact
20,0,0,11,22154054,More Specific
30,0,0,11,22193299,More General
6,0,0,11,22261812,Exact
0,0,0,11,22357254,Not Disease
16,0,0,11,22532924,More Specific
15,2,0,11,23221472,More Specific
9,0,0,11,23299198,Exact
0,0,0,11,23348204,Not Disease
12,0,0,11,23582185,Exact
16,0,0,11,23664541,More Specific
6,0,0,11,23775962,More Specific
0,0,0,11,23788899,Not Disease
6,0,0,11,23992377,Exact
16,0,0,11,24258978,Exact
14,0,0,11,24295410,Exact
0,0,0,11,24744618,Not Disease
15,0,0,11,25304235,Exact
7,0,0,11,25317746,Exact
20,0,0,11,25398993,More Specific
13,0,0,11,25595173,More Specific
2,0,0,11,25609545,More Specific
19,0,0,11,25841461,More Specific
7,0,0,11,26424760,Exact
4,1,0,11,26725706,More Specific
0,0,0,11,26942271,Not Disease
8,0,0,11,26973244,More General
9,1,0,11,27153441,More Specific
0,0,0,11,27502704,More Specific
19,0,0,11,8957075,More Specific
15,0,0,11,ASCO_130225-144,Exact
5,0,0,11,ASCO_148846-156,Exact
25,0,0,11,ASCO_31944-65,Exact
15,0,0,12,1007359,Exact
14,0,0,12,10096249,Exact
8,0,0,12,10228842,Exact
29,0,1,12,10440280,More Specific
18,0,0,12,10495422,Exact
14,0,0,12,10755339,Exact
0,0,0,12,10824925,Not Disease
9,0,0,12,10826094,Exact
22,1,0,12,10938658,Exact
3,0,0,12,1145351,Exact
0,0,0,12,11526490,Not Disease
0,1,0,12,11698000,Not Disease
0,0,0,12,11721401,Not Disease
3,0,0,12,1209144,Exact
6,0,0,12,12297947,Exact
0,0,0,12,12481435,Not Disease
3,0,0,12,1250577,Exact
3,0,0,12,1264788,Exact
0,0,0,12,12651205,Not Disease
16,0,0,12,12690299,More Specific
3,0,0,12,12734509,Exact
3,0,0,12,12998918,Exact
3,0,0,12,13052056,Exact
3,0,0,12,13120118,Exact
3,0,0,12,13133148,Exact
4,0,0,12,13138348,Exact
3,0,0,12,13173818,Exact
3,0,0,12,13188783,Exact
3,0,0,12,13345526,Exact
3,0,0,12,13570764,Exact
4,0,0,12,1371338,Exact
11,0,0,12,1372524,Exact
3,0,1,12,14048346,Exact
9,0,0,12,14513377,Exact
36,0,3,12,14517845,Exact
24,0,0,12,14617373,More Specific
10,0,0,12,14634801,Exact
0,0,0,12,14645423,Not Disease
3,0,0,12,1485043,Exact
12,0,0,12,14871230,Exact
17,1,0,12,14984972,Exact
12,0,0,12,1502030,Exact
0,0,0,12,15070666,Not Disease
20,0,0,12,15145934,Exact
15,0,0,12,1521620,Exact
6,0,0,12,15223779,Exact
0,0,0,12,15383930,Not Disease
4,2,0,12,15542802,Exact
11,1,0,12,15751785,Exact
12,0,0,12,15803191,Exact
10,0,0,12,15846297,Exact
39,0,0,12,15948115,Exact
0,0,0,12,15968329,Not Disease
0,0,0,12,15990278,Not Disease
20,0,0,12,16034302,Exact
10,1,0,12,16034306,Exact
13,1,0,12,16086994,Exact
0,0,0,12,16398673,Not Disease
15,0,0,12,1642405,Exact
0,0,0,12,16437655,Not Disease
20,0,0,12,16441409,Exact
4,0,0,12,16519562,Exact
11,0,0,12,16565971,Exact
15,0,0,12,16567968,Exact
0,1,0,12,16579858,Not Disease
18,0,0,12,16647948,Exact
35,0,0,12,16652198,Exact
39,0,0,12,1668533,Exact
12,0,0,12,16753594,Exact
0,1,0,12,16860492,Not Disease
0,0,0,12,16861317,Not Disease
0,0,0,12,16984561,Not Disease
9,0,0,12,17013092,Exact
16,0,0,12,17016922,Exact
12,0,0,12,17028924,Exact
14,1,0,12,17346341,Exact
24,0,0,12,17372901,Exact
0,0,0,12,17699867,Not Disease
0,0,0,12,17824795,Not Disease
0,0,0,12,17867582,Not Disease
11,0,0,12,17965534,Exact
4,0,0,12,18066592,Exact
10,0,0,12,18078058,Exact
0,1,0,12,18192885,Not Disease
29,1,0,12,18245924,Exact
2,0,0,12,18510589,Exact
8,0,0,12,18615679,Not Disease
12,0,0,12,18728664,Exact
22,0,0,12,1872932,Exact
3,0,0,12,18916353,Exact
7,0,0,12,18980976,Exact
2,2,0,12,19027198,Exact
19,0,0,12,19035443,Exact
14,0,0,12,19047099,Exact
8,0,0,12,19054427,Exact
2,0,0,12,19118061,Exact
19,0,0,12,19126397,Exact
29,0,0,12,19283671,Exact
0,0,0,12,19283847,Not Disease
39,0,0,12,19319568,Exact
0,0,0,12,19453770,Not Disease
8,0,0,12,19509136,Exact
22,0,0,12,19718013,Exact
12,0,0,12,19847190,Exact
10,0,0,12,19882041,Exact
9,0,0,12,20013681,Exact
14,0,0,12,20032377,Exact
18,0,0,12,20055910,Exact
32,0,0,12,20088873,Exact
4,0,0,12,20372153,Exact
30,1,0,12,20425130,Exact
15,0,0,12,20457136,Exact
8,0,0,12,20545949,Exact
16,0,0,12,20571149,Exact
13,0,0,12,20716882,Exact
16,0,0,12,20975605,Exact
3,0,0,12,21023720,Exact
6,0,0,12,21131919,Exact
12,0,0,12,21139827,Exact
18,0,0,12,21157411,Exact
14,0,0,12,21188111,Exact
2,0,0,12,21191613,Not Disease
5,0,0,12,21279973,Exact
12,0,0,12,21325067,Exact
10,0,0,12,21421113,Exact
22,0,0,12,21454057,Exact
15,0,0,12,21495997,Exact
4,0,0,12,21642685,Exact
11,0,0,12,21680547,Exact
20,0,0,12,21685034,Exact
11,0,0,12,21690468,Exact
15,3,0,12,21825314,Exact
17,0,0,12,21848624,Exact
24,0,0,12,21897303,Exact
18,0,0,12,21905615,Exact
5,0,0,12,21971089,Exact
32,0,0,12,2203921,Exact
6,0,0,12,22068222,Exact
17,0,0,12,22137134,Exact
30,0,0,12,22193299,Exact
14,0,0,12,22261672,Exact
6,0,0,12,22261812,Exact
0,0,0,12,22357254,Not Disease
13,0,0,12,22453014,Exact
4,0,0,12,22500535,Exact
16,0,0,12,22532924,Exact
2,0,0,12,22534474,Exact
8,0,0,12,22643209,Exact
16,0,0,12,23069279,Exact
16,0,0,12,23102192,Exact
0,0,0,12,23127174,More General
15,2,0,12,23221472,Exact
14,0,0,12,23246970,Exact
8,0,0,12,23254965,Exact
