count_match_self,count_match_ancestor,count_match_descendant,topicid,docid,label
14,0,0,9,15900576,Exact
3,0,0,9,15917417,Exact
9,0,0,9,15946589,Exact
5,0,0,9,15966213,More Specific
7,0,0,9,15968329,Exact
6,0,0,9,15976348,Not Disease
3,0,0,9,15976351,Exact
5,0,0,9,16001681,More Specific
0,0,0,9,16039311,Not Disease
14,0,0,9,16061643,Exact
16,0,0,9,16077968,Exact
4,1,0,9,16082245,More General
4,0,0,9,16132504,Not Disease
7,1,0,9,16133702,More Specific
4,0,0,9,16135486,Exact
12,0,0,9,16143881,Exact
10,0,0,9,16160481,Exact
6,1,0,9,16166919,Exact
4,0,0,9,16167230,Exact
8,0,0,9,16185297,Exact
0,0,0,9,16224225,Not Disease
15,0,0,9,16242052,Exact
15,0,0,9,16258521,Exact
4,0,0,9,16287112,Exact
9,1,0,9,16294026,Exact
10,0,0,9,16297706,More General
2,0,0,9,16310396,Not Disease
6,0,0,9,16334774,More Specific
9,1,0,9,16357454,Exact
14,0,0,9,16401709,Exact
7,1,0,9,16426529,Exact
14,0,0,9,16457143,Exact
11,0,0,9,16472759,More Specific
4,0,0,9,16481303,Exact
9,2,0,9,16539879,Exact
7,0,0,9,16545187,Exact
6,0,0,9,16552495,Exact
2,1,0,9,16579858,Not Disease
3,0,0,9,16610057,Exact
6,0,0,9,16624552,Exact
4,0,0,9,16629079,Exact
4,0,0,9,16630479,Exact
4,0,0,9,16638875,Exact
11,0,0,9,16685437,Exact
10,0,0,9,16689459,More General
3,0,0,9,16697720,Exact
4,0,0,9,16721136,Exact
8,1,0,9,16740027,Exact
8,1,0,9,16741618,More Specific
6,0,0,9,16773696,Exact
5,0,0,9,16776326,Exact
7,0,0,9,16776995,Exact
6,0,0,9,16786129,Exact
10,0,0,9,16791465,Exact
6,0,0,9,16830365,Exact
16,0,0,9,16842246,Exact
4,0,0,9,16845442,Exact
13,0,0,9,16858179,Exact
0,1,0,9,16860492,Not Disease
18,0,0,9,16892012,Exact
3,0,0,9,16892550,Exact
8,0,0,9,16928224,Exact
7,0,0,9,16952044,Exact
7,0,0,9,16952848,Exact
8,0,0,9,16959715,More Specific
17,0,0,9,16982758,More Specific
12,1,0,9,16984563,More Specific
10,0,0,9,17018739,Exact
8,1,0,9,17021135,More Specific
14,0,0,9,17089009,More Specific
14,0,0,9,17090188,Exact
11,0,0,9,17193820,Exact
7,0,0,9,17193821,Exact
17,0,0,9,17193822,Exact
9,2,0,9,17193823,Exact
12,0,0,9,17209131,More General
5,0,0,9,17229322,More Specific
8,0,0,9,17343077,More Specific
11,0,0,9,17359292,More Specific
6,0,0,9,17373746,Exact
0,0,0,9,17381803,Not Disease
10,0,0,9,17386236,Exact
9,0,0,9,17435539,More Specific
14,0,0,9,17452978,Exact
11,0,0,9,17458563,Exact
8,0,0,9,17504295,Exact
3,1,0,9,17512858,Exact
14,0,0,9,17532173,Exact
8,0,0,9,17545799,Exact
2,0,0,9,17546507,Exact
5,0,0,9,17565683,More Specific
11,1,0,9,17591808,Exact
9,0,0,9,17607922,Exact
9,0,0,9,17638656,Exact
14,1,0,9,17643098,Exact
10,0,0,9,17657986,Exact
10,0,0,9,17674545,Exact
4,0,0,9,17699867,Exact
14,0,0,9,17701051,Exact
6,0,0,9,17706113,Exact
7,0,0,9,17729245,More Specific
8,0,0,9,17827398,Exact
17,0,0,9,17867582,Exact
0,0,0,9,17878963,Not Disease
9,0,0,9,17894554,More Specific
22,0,0,9,17909012,More Specific
0,1,0,9,17932891,Not Disease
0,0,0,9,17941064,Not Disease
12,0,0,9,17969814,Exact
7,0,0,9,18030576,Exact
7,0,0,9,18039140,Exact
5,0,0,9,18177570,More Specific
8,0,0,9,18180842,Exact
11,0,0,9,18183595,More Specific
4,0,0,9,18187489,Exact
22,0,0,9,18197502,Exact
0,1,0,9,18202197,Not Disease
14,0,0,9,18219926,Exact
4,0,0,9,18234488,Exact
10,0,0,9,18234489,Exact
3,0,0,9,18235121,More Specific
16,1,0,9,18246046,Exact
11,0,0,9,18265649,Exact
8,0,0,9,18289826,Exact
13,1,0,9,18312355,Exact
16,0,0,9,18323226,Exact
4,0,0,9,18350628,More Specific
10,0,0,9,18359707,Exact
10,0,0,9,18360281,Exact
8,0,0,9,18376689,Exact
18,0,0,9,18381383,Exact
8,0,0,9,18382354,Exact
12,0,0,9,18413817,Exact
8,1,0,9,18416137,Exact
8,0,0,9,18422477,Exact
1,0,0,9,18432212,Exact
17,0,0,9,18443532,Exact
8,0,0,9,18475296,More General
6,0,0,9,18477213,Exact
7,0,0,9,18479530,More Specific
8,1,0,9,18487909,Exact
8,0,0,9,18497504,Exact
11,0,0,9,18510377,Exact
12,0,0,9,18525339,Exact
15,0,0,9,18547614,More Specific
12,0,0,9,18575421,Exact
2,0,0,9,18607592,Not Disease
13,0,0,9,18615679,Exact
4,0,0,9,18618605,Exact
11,0,0,9,18623623,Exact
9,0,0,9,18629782,Exact
3,0,0,9,18636362,Exact
12,0,0,9,18657298,Exact
9,1,0,9,18671247,Exact
14,0,0,9,18672547,Exact
3,0,0,9,18708242,Not Disease
22,1,0,9,18715619,Exact
11,0,0,9,18724244,Exact
8,1,0,9,18728705,Exact
6,0,0,9,18837242,Exact
10,0,0,9,18955451,Exact
3,0,0,9,18955458,Exact
6,0,0,9,19047911,More Specific
12,0,0,9,19139124,Exact
9,3,0,9,19222892,More Specific
3,1,0,9,19241984,Exact
7,0,0,9,19248970,Exact
3,0,0,9,19291337,Exact
10,0,0,9,19296250,Exact
3,0,0,9,19307738,Exact
9,0,0,9,19319643,Exact
5,0,0,9,19335275,Exact
2,0,0,9,19383335,Exact
6,4,0,9,19407097,Exact
21,1,0,9,19440146,Exact
6,0,0,9,19451435,Exact
3,0,0,9,19453047,Exact
7,0,0,9,19496720,Exact
10,0,0,9,19500398,More Specific
9,0,0,9,19522824,More General
7,0,0,9,19536093,Exact
12,2,0,9,19536989,Exact
9,0,0,9,19562456,Exact
2,1,0,9,19617878,Not Disease
6,0,0,9,19623419,Exact
8,0,0,9,19636397,Exact
5,0,0,9,19675092,Exact
8,0,0,9,19694360,Exact
22,0,0,9,19695682,Exact
7,0,0,9,19771279,Exact
15,1,0,9,19829995,Exact
12,0,0,9,19830214,Exact
6,0,0,9,19882321,More Specific
6,1,0,9,19949796,Exact
3,0,0,9,19961019,Exact
9,1,0,9,19968734,Exact
6,0,0,9,20009472,Exact
4,0,0,9,20021947,Exact
7,0,0,9,20023271,Exact
3,0,0,9,20043176,Exact
12,1,0,9,20096441,Exact
6,0,0,9,20099418,Exact
7,0,0,9,20124181,Exact
17,0,0,9,20126584,Exact
9,0,0,9,20166214,Exact
4,1,0,9,20364679,Exact
14,0,0,9,20381123,More Specific
10,0,0,9,20407778,More Specific
12,0,0,9,20407930,Exact
7,1,0,9,20469993,Exact
3,0,0,9,20489620,Exact
10,0,0,9,20512492,Exact
8,0,0,9,20546334,Exact
10,0,0,9,20575602,More General
0,0,0,9,20594584,Not Disease
11,0,0,9,20621681,Exact
2,0,0,9,20633291,Exact
18,0,0,9,20658364,Exact
13,1,0,9,20674415,Exact
7,0,0,9,20690803,Exact
9,0,0,9,20695129,Exact
7,0,0,9,20718716,Exact
15,0,0,9,20726677,Exact
3,0,0,9,20806443,Exact
4,0,0,9,20823768,Exact
3,0,0,9,20838998,Exact
22,0,0,9,20845798,Exact
2,0,0,9,20922406,Exact
2,0,0,9,20943625,More General
8,0,0,9,20950418,Exact
11,1,0,9,20967481,Exact
0,0,0,9,20970876,Not Disease
5,0,0,9,20975491,Exact
5,0,0,9,20976730,Exact
3,0,0,9,20976851,Exact
10,0,0,9,21054898,Exact
11,0,0,9,21061093,More Specific
3,0,0,9,21104107,Exact
12,0,0,9,21116624,Exact
11,0,0,9,21140148,Exact
6,0,0,9,21175497,Exact
7,0,0,9,21177210,Exact
17,0,0,9,21274753,Exact
9,0,0,9,21319869,Exact
5,0,0,9,21334201,Exact
10,2,0,9,21349787,More Specific
13,0,0,9,21358619,Exact
1,0,0,9,21362052,Not Disease
4,1,0,9,21386653,More Specific
4,0,0,9,21387320,Exact
14,0,0,9,21394667,Exact
3,0,0,9,21418861,Exact
7,0,0,9,21427092,Exact
5,0,0,9,21456019,Exact
8,0,0,9,21461555,Exact
8,0,0,9,21475850,Exact
8,0,0,9,21527063,Exact
9,0,0,9,21527588,Exact
4,0,0,9,21547131,Exact
3,0,0,9,21566433,Exact
6,0,0,9,21603502,Exact
8,0,0,9,21605429,Exact
4,1,0,9,21651490,Exact
18,0,0,9,21658742,Exact
6,0,0,9,21669561,Exact
9,0,0,9,21677482,Exact
10,0,0,9,21725412,More Specific
6,1,0,9,21772112,Exact
11,0,0,9,21825009,Exact
10,0,0,9,21829770,Exact
14,1,0,9,21836495,More Specific
7,0,0,9,21863513,Exact
3,0,0,9,21866451,More Specific
5,0,0,9,21888081,Exact
6,0,0,9,21889030,Exact
9,0,0,9,21932185,Exact
11,0,0,9,22015552,Exact
5,0,0,9,22042971,Exact
6,0,0,9,22069173,Exact
0,0,0,9,22077630,Not Disease
8,0,0,9,22083669,Exact
7,0,0,9,22111084,More Specific
5,0,0,9,22119758,Exact
6,0,0,9,22137423,Not Disease
6,0,0,9,22145212,Exact
6,0,0,9,22150077,Exact
0,0,0,9,22154054,Not Disease
10,1,0,9,22160509,More Specific
12,0,0,9,22262331,Exact
7,0,0,9,22281391,Exact
8,0,0,9,22287408,Exact
2,0,0,9,22294526,Exact
6,0,0,9,22307903,Exact
2,0,0,9,22363143,Exact
8,0,0,9,22365521,Exact
9,0,0,9,22439647,Exact
13,1,0,9,22442907,Exact
7,0,0,9,22454157,Exact
7,0,0,9,22454158,Exact
4,0,0,9,22454176,Exact
4,0,0,9,22472152,Exact
0,0,0,9,22513068,Not Disease
10,0,0,9,22525709,Exact
8,0,0,9,22533888,Exact
14,2,0,9,22563251,More Specific
2,0,0,9,22572723,Exact
15,0,0,9,22584320,Exact
0,0,0,9,22626674,Exact
11,0,0,9,22736916,Exact
3,0,0,9,22743093,Not Disease
4,0,0,9,22807968,Not Disease
5,0,0,9,22826743,Exact
2,0,0,9,22846208,Not Disease
10,0,0,9,22855146,Exact
15,0,0,9,22855636,Exact
8,0,0,9,22855655,More Specific
13,0,0,9,22866155,Exact
15,0,0,9,22880273,More Specific
11,1,0,9,22917807,Not Disease
7,2,0,9,22943011,Exact
15,0,0,9,22968735,Exact
7,0,0,9,22993368,Exact
8,0,0,9,22994537,Exact
8,0,0,9,23001300,More Specific
3,0,0,9,23053257,Exact
8,0,0,9,23084635,Exact
15,1,0,9,23092343,Exact
6,1,0,9,23106360,Exact
9,0,0,9,23112561,Exact
9,0,0,9,23116579,Exact
10,0,0,9,23196876,Exact
10,0,0,9,23198834,Exact
9,0,0,9,23205104,Exact
9,0,0,9,23206668,Exact
10,0,0,9,23267143,Exact
1,0,0,9,23277171,More General
0,0,0,9,23285214,Not Disease
12,0,0,9,23326179,Exact
20,0,0,9,23331445,Exact
0,0,0,9,23377219,Not Disease
17,0,0,9,23420128,Exact
8,0,0,9,23423603,Exact
6,0,0,9,23456621,Exact
10,0,0,9,23459373,Exact
7,0,0,9,23503753,Exact
6,0,0,9,23508516,Exact
3,0,0,9,23536339,Exact
8,0,0,9,23536340,Exact
7,1,0,9,23536353,Exact
9,0,0,9,23536354,Exact
10,0,0,9,23550446,Exact
9,0,0,9,23569450,Exact
16,0,0,9,23599150,Exact
9,0,0,9,23606918,Exact
4,1,0,9,23623056,Exact
7,0,0,9,23639648,Exact
13,0,0,9,23674848,Exact
3,0,0,9,23690967,Exact
10,0,0,9,23716992,More Specific
4,0,0,9,23741027,Exact
0,0,0,9,23742652,Not Disease
8,0,0,9,23746188,Exact
16,0,0,9,23755839,Exact
10,0,0,9,23776354,Exact
2,1,0,9,23803604,More General
10,0,0,9,23840364,Exact
8,0,0,9,23847717,Exact
10,0,0,9,23860199,Exact
9,1,0,9,23873383,Exact
7,0,0,9,23935374,Exact
9,0,0,9,23942136,Exact
14,0,0,9,23969726,Exact
13,0,0,9,23983708,More General
6,0,0,9,24012400,Exact
13,0,0,9,24061512,Exact
6,0,0,9,24093166,Exact
6,0,0,9,24118605,More Specific
10,0,0,9,24119563,Exact
1,0,0,9,24128084,Not Disease
4,0,0,9,24154923,Exact
7,0,0,9,24155153,Exact
18,1,0,9,24168806,More Specific
2,1,0,9,24186140,Not Disease
3,0,0,9,24223922,Exact
8,0,0,9,24338275,Exact
14,1,0,9,24361761,Exact
26,0,0,9,24375253,Exact
12,0,0,9,24379641,Exact
6,0,0,9,24490049,Exact
6,0,0,9,24500386,More Specific
2,0,0,9,24507105,Exact
9,0,0,9,24565205,Exact
4,0,0,9,24583793,Exact
10,2,0,9,24592543,Exact
7,0,0,9,24635438,Exact
2,0,0,9,24638003,Exact
11,0,0,9,24639192,Exact
9,0,0,9,24674052,Exact
13,0,0,9,24678982,Exact
7,0,0,9,24760634,Exact
11,0,0,9,24760635,Exact
6,0,0,9,24760636,Exact
9,1,0,9,24783183,Exact
4,0,0,9,24790234,Exact
8,0,0,9,24833907,Exact
5,0,0,9,24839736,Exact
8,0,0,9,24840522,Exact
7,0,0,9,24858723,Exact
3,1,0,9,24864646,Exact
8,0,0,9,24867041,Not Disease
7,0,0,9,24997326,Exact
18,0,0,9,25037940,Exact
11,2,0,9,25080996,Exact
2,0,0,9,25120810,Not Disease
12,0,0,9,25143820,Exact
7,0,0,9,25145429,Exact
3,0,0,9,25182956,Exact
4,0,0,9,25188872,Exact
2,0,0,9,25202087,Exact
7,0,0,9,25222580,Exact
5,0,0,9,25239608,Exact
14,0,0,9,25264210,Exact
7,0,0,9,25293993,Exact
10,0,0,9,25375091,Exact
9,0,0,9,25414046,Exact
12,0,0,9,25432174,Exact
5,0,0,9,25504284,Exact
15,0,0,9,25550846,Exact
18,4,0,9,25564173,More General
6,0,0,9,25572603,Exact
1,0,0,9,25605837,Exact
16,1,0,9,25621775,Exact
13,0,0,9,25674291,Exact
8,0,0,9,25684950,Exact
8,1,0,9,25722316,More Specific
8,0,0,9,25735500,Exact
12,0,0,9,25737303,Exact
4,0,0,9,25741171,More Specific
4,0,0,9,25773947,Exact
6,0,0,9,25810235,Exact
0,0,0,9,25818843,Not Disease
8,0,0,9,25843457,Exact
4,0,0,9,25865047,Exact
2,0,0,9,25905001,Exact
12,0,0,9,25912466,Exact
9,0,0,9,25934947,Exact
8,0,0,9,25940166,Exact
10,0,0,9,25961532,Exact
8,0,0,9,25970686,Exact
9,0,0,9,26034378,Exact
8,0,0,9,26074249,Exact
15,0,0,9,26076794,Exact
3,0,0,9,26098203,Exact
9,1,0,9,26170517,Exact
7,0,0,9,26184165,Exact
11,0,0,9,26191304,Exact
18,0,0,9,26243012,Exact
7,0,0,9,26243346,Exact
2,0,0,9,26272691,Not Disease
15,0,0,9,26276366,Exact
8,0,0,9,26316776,Exact
2,0,0,9,26403941,More General
1,0,0,9,26416414,Exact
2,0,0,9,26428235,Not Disease
2,0,0,9,26576593,Exact
8,0,0,9,26631948,Exact
0,0,0,9,26644523,Exact
12,0,0,9,26646159,Exact
9,0,0,9,26658996,Exact
9,0,0,9,26702527,Exact
6,0,0,9,26713826,Exact
9,1,0,9,26722383,Exact
2,0,0,9,26772734,Exact
2,0,0,9,26779618,Exact
7,0,0,9,26797831,Exact
7,0,0,9,26805228,Exact
12,0,0,9,26819809,Exact
11,0,0,9,26848617,Exact
2,0,0,9,26867653,Exact
4,0,0,9,26936919,Exact
6,0,0,9,26942271,Exact
5,1,0,9,27179285,Exact
3,0,0,9,27258566,Exact
11,0,0,9,27263309,Exact
7,0,0,9,27284251,Exact
4,0,0,9,27330765,Not Disease
7,0,0,9,27345285,Exact
7,0,0,9,27350754,Exact
5,0,0,9,27358721,Exact
8,0,0,9,27371698,Exact
4,0,0,9,27542643,Exact
0,0,0,9,27579736,Not Disease
11,4,0,9,27661019,Exact
4,0,0,9,27687311,Not Disease
3,0,0,9,27753268,Exact
7,0,0,9,27771813,Exact
21,0,0,9,27777285,Exact
9,0,0,9,27777718,Exact
0,0,0,9,8605274,Not Disease
4,1,0,9,9881963,Exact
13,0,0,9,9921996,More Specific
0,0,0,9,9990072,Not Disease
9,0,0,9,AACR_2013-3394,Exact
39,0,0,9,AACR_2013-405,Exact
43,1,0,9,AACR_2015-2170,Exact
11,1,0,9,AACR_2015-2690,Exact
19,0,0,9,AACR_2015-775,Exact
11,0,0,9,AACR_2015-791,Exact
14,0,0,9,AACR_2017-1038,Exact
18,0,0,9,AACR_2017-2081,Exact
8,0,0,9,ASCO_114506-132,Exact
5,0,0,9,ASCO_131622-144,Exact
4,0,0,9,ASCO_131675-144,Exact
6,0,0,9,ASCO_134128-144,Exact
17,0,0,9,ASCO_31788-65,Exact
14,0,0,9,ASCO_32309-65,Exact
6,0,0,9,ASCO_32607-65,Exact
23,0,0,9,ASCO_34047-65,Exact
9,0,0,9,ASCO_35526-65,Exact
10,0,0,9,ASCO_42544-74,Exact
9,0,0,9,ASCO_49470-74,Exact
23,0,0,9,ASCO_70985-103,Exact
7,0,0,9,ASCO_81285-102,Exact
18,0,0,9,ASCO_88788-115,Exact
1,2,0,10,10100714,Exact
1,1,0,10,10682630,More General
1,1,0,10,11016621,More General
0,3,0,10,11699727,More General
4,5,0,10,11776846,Exact
1,1,0,10,15696205,Exact
3,3,0,10,15798092,Exact
4,6,0,10,15815931,Exact
5,7,0,10,15833854,More General
0,0,0,10,16043828,More General
0,0,0,10,16410370,More General
0,1,0,10,16896030,More General
0,1,0,10,1696386,Not Disease
0,10,0,10,17321325,More General
0,10,0,10,17360030,More General
0,0,0,10,17449174,More General
1,1,0,10,17510423,More General
0,7,0,10,17534846,More General
3,7,0,10,17591931,More Specific
2,2,0,10,18303429,Exact
0,0,0,10,18432074,Not Disease
2,4,0,10,1850383,More General
0,0,0,10,18614859,Not Disease
3,3,0,10,18794081,Exact
0,0,0,10,18922928,More General
0,1,0,10,18932251,Exact
2,2,0,10,19096302,Exact
1,1,0,10,19107609,More General
2,2,0,10,19162366,Exact
0,0,0,10,19274041,Not Disease
2,2,0,10,19362747,Exact
1,1,0,10,19451690,More General
0,0,0,10,19740513,Exact
0,0,0,10,19762526,More General
0,0,0,10,19787214,More General
0,0,0,10,19794264,Not Disease
2,2,0,10,19794967,More General
0,1,0,10,19824059,Not Disease
0,0,0,10,19854533,More General
1,1,0,10,19854534,More General
0,0,0,10,19966866,More General
2,2,0,10,20007840,Exact
1,1,0,10,20008635,Exact
0,1,0,10,20034871,More General
0,2,0,10,20101149,More General
3,3,0,10,20197397,Exact
0,0,0,10,20203003,Not Disease
0,0,0,10,20207769,Not Disease
0,0,0,10,20307197,Not Disease
1,1,0,10,20501506,Exact
2,2,0,10,20559149,Exact
1,3,0,10,20591134,More General
0,0,0,10,20609353,More General
0,2,0,10,20617134,More General
0,0,0,10,20681447,More General
2,5,0,10,2072410,Exact
0,1,0,10,20846262,Exact
2,2,0,10,20871266,Exact
3,3,0,10,21036740,Exact
3,3,0,10,21107288,Exact
0,0,0,10,21128077,Not Disease
1,1,0,10,21187034,Exact
0,0,0,10,21364579,Not Disease
1,7,0,10,21387273,Exact
0,0,0,10,21435948,Not Disease
0,11,0,10,21457162,Not Disease
4,5,0,10,21497370,Exact
0,0,0,10,21514245,More General
0,1,0,10,21622546,Exact
0,7,0,10,21665177,Not Disease
1,1,0,10,21667033,Exact
5,6,0,10,21743433,Exact
7,7,0,10,21779443,Exact
0,0,0,10,21795973,Not Disease
0,0,0,10,21797849,Not Disease
6,6,0,10,21847063,Exact
0,0,0,10,21873159,Not Disease
0,1,0,10,21876563,Not Disease
0,2,0,10,21917678,More General
0,0,0,10,21922590,Not Disease
3,3,0,10,2196110,Exact
3,6,0,10,2199829,Exact
0,0,0,10,22016105,Not Disease
2,2,0,10,22088965,Exact
3,3,0,10,22140546,Exact
0,2,0,10,22200795,More General
5,5,0,10,22210048,Exact
0,1,0,10,22267755,More General
0,1,0,10,22272089,More General
0,0,0,10,22307873,Not Disease
5,6,0,10,22317764,Exact
0,0,0,10,22358180,Not Disease
0,3,0,10,22367918,Not Disease
0,0,0,10,22455857,Not Disease
1,1,0,10,22510280,More General
0,0,0,10,22520598,Not Disease
0,0,0,10,22662244,Not Disease
0,0,0,10,22666783,More General
0,1,0,10,22712795,More General
1,3,0,10,22729835,Exact
0,0,0,10,22744738,Not Disease
0,0,0,10,22795503,More General
0,3,0,10,22804747,Not Disease
0,0,0,10,22810479,Not Disease
3,3,0,10,22810899,Exact
0,0,0,10,22820081,Not Disease
1,1,0,10,23014527,Exact
0,0,0,10,23074403,Not Disease
0,1,0,10,23090042,Not Disease
1,1,0,10,23122493,More General
0,4,0,10,23143308,Exact
0,0,0,10,23157826,Not Disease
0,0,0,10,23175150,Not Disease
0,0,0,10,23200175,More General
1,1,0,10,23208128,More General
0,0,0,10,23238036,More General
0,1,0,10,23302304,More General
0,5,0,10,23302307,Not Disease
0,1,0,10,23313110,More General
0,5,0,10,23426962,Not Disease
2,2,0,10,23495083,Exact
1,1,0,10,23499205,Not Disease
0,0,0,10,23524403,More General
2,2,0,10,23526491,Exact
6,6,0,10,23619604,Exact
0,0,0,10,23630215,More General
0,0,0,10,23658296,More General
0,1,0,10,23660563,Not Disease
2,2,0,10,23709419,Exact
4,4,0,10,23729630,Exact
0,0,0,10,23787801,More General
4,5,0,10,23792647,Exact
1,1,0,10,23817662,More General
6,9,0,10,23887294,Exact
4,4,0,10,23943799,Exact
0,4,0,10,24040454,More General
1,4,0,10,24054548,Exact
0,1,0,10,24055406,More General
1,11,0,10,24119562,More Specific
0,0,0,10,24122611,Not Disease
0,0,0,10,24139827,More General
2,2,0,10,24169260,Exact
3,3,0,10,24205279,Exact
1,2,0,10,24279718,Exact
0,4,0,10,24336155,Exact
1,4,0,10,24367082,Exact
0,0,0,10,24368337,More General
2,2,0,10,24461128,More General
1,1,0,10,24463346,More General
0,0,0,10,24510990,Not Disease
0,1,0,10,24515771,More General
0,0,0,10,24522420,Not Disease
8,8,0,10,24576404,Exact
2,3,0,10,24577055,Exact
1,1,0,10,24594201,More General
6,6,0,10,24599520,Exact
3,3,0,10,24618618,More General
0,1,0,10,24675495,Not Disease
0,0,0,10,24687833,Not Disease
2,2,0,10,24694341,Exact
5,5,0,10,24729895,Exact
2,2,0,10,24768329,Exact
0,0,0,10,24857124,More General
0,3,0,10,24866168,More General
0,0,0,10,24952473,More General
0,4,0,10,24982390,Exact
5,10,0,10,25029118,Exact
1,1,0,10,25044103,Exact
0,2,0,10,25054035,Not Disease
0,0,0,10,25065594,Not Disease
0,1,0,10,25076326,Not Disease
0,0,0,10,25081901,Not Disease
6,6,0,10,25120214,Exact
2,2,0,10,25122432,Exact
2,2,0,10,25129367,Exact
1,1,0,10,25170638,Exact
0,0,0,10,25248721,Not Disease
0,0,0,10,25267307,Not Disease
2,2,0,10,25300933,Exact
1,1,0,10,25303301,Exact
0,0,0,10,25361550,Not Disease
0,1,0,10,25450872,More General
0,3,0,10,25484066,Exact
0,0,0,10,25514114,Not Disease
1,1,0,10,25611236,Exact
0,0,0,10,25694286,Not Disease
0,1,0,10,25705018,Not Disease
0,0,0,10,25722381,More General
1,1,0,10,25734337,More General
9,9,0,10,25781862,Exact
1,4,0,10,25813151,More Specific
2,5,0,10,25926253,Exact
0,0,0,10,25936883,More General
4,4,0,10,25941815,Exact
0,0,0,10,25956936,More General
0,0,0,10,25992771,Not Disease
5,5,0,10,26028668,Exact
0,0,0,10,26038887,Not Disease
5,5,0,10,26055897,Exact
2,2,0,10,26069186,Exact
0,1,0,10,26094080,More General
0,0,0,10,26125448,More General
0,2,0,10,26161927,Not Disease
0,0,0,10,26177347,More General
0,2,0,10,26200269,Not Disease
0,0,0,10,26209642,Not Disease
0,9,0,10,26261656,Exact
0,0,0,10,26272233,More General
3,3,0,10,26273395,Exact
0,2,0,10,26284123,Exact
0,0,0,10,26353932,More General
1,1,0,10,26381283,Exact
1,2,0,10,26413866,Not Disease
0,0,0,10,26415993,More General
0,0,0,10,26428229,Not Disease
0,0,0,10,26432508,More General
1,1,0,10,26452035,More General
2,2,0,10,26468985,Exact
2,3,0,10,26477306,Exact
0,0,0,10,26483334,Not Disease
1,2,0,10,26520779,More Specific
2,3,0,10,26526121,Exact
3,3,0,10,26542681,Exact
0,0,0,10,26546296,Not Disease
2,2,0,10,26582224,Exact
0,0,0,10,26597160,Not Disease
0,0,0,10,26616848,More General
1,1,0,10,26667343,Not Disease
1,2,0,10,26714748,More General
0,0,0,10,26715198,Not Disease
0,0,0,10,26775593,More General
0,0,0,10,26841430,Not Disease
3,4,0,10,26855149,Exact
0,0,0,10,26931089,Not Disease
0,0,0,10,26951837,Not Disease
0,0,0,10,26959608,Not Disease
0,0,0,10,26977001,Not Disease
0,0,0,10,26977877,Not Disease
0,0,0,10,26992209,More General
1,3,0,10,27020204,Exact
1,2,0,10,27040858,Exact
0,0,0,10,27048113,Not Disease
1,1,0,10,27058911,Exact
1,1,0,10,27068338,Exact
1,3,0,10,27106232,Exact
1,1,0,10,27245608,Not Disease
0,0,0,10,27283493,Not Disease
0,0,0,10,27285753,Exact
3,4,0,10,27301828,Exact
0,0,0,10,27336603,More General
0,0,0,10,27358590,More General
2,3,0,10,27358853,Exact
2,4,0,10,27398239,More General
4,4,0,10,27440441,Exact
0,0,0,10,27591291,Not Disease
3,3,0,10,27597273,Exact
0,0,0,10,27728979,Not Disease
5,6,0,10,27740967,Exact
2,2,0,10,27775074,Exact
0,0,0,10,27780929,More General
2,2,0,10,27843638,Exact
1,4,0,10,8143615,Exact
3,5,0,10,9332768,Exact
3,3,0,10,9645349,Exact
8,8,0,10,AACR_2012-4794,Exact
1,1,0,10,AACR_2013-1199,Not Disease
1,1,0,10,AACR_2013-937,More General
0,0,0,10,AACR_2015-767,Not Disease
1,1,0,10,AACR_2015-968,Exact
0,0,0,10,AACR_2016-226,Not Disease
0,0,0,10,AACR_2016-3135,Not Disease
2,2,0,10,AACR_2016-4025,Exact
1,1,0,10,AACR_2016-4184,Not Disease
0,3,0,10,AACR_2017-3237,Not Disease
4,4,0,10,ASCO_110577-132,Exact
2,2,0,10,ASCO_135392-144,Exact
7,7,0,10,ASCO_151097-156,Exact
0,1,0,10,ASCO_163116-176,Not Disease
1,2,0,10,ASCO_169166-176,More General
0,0,0,10,ASCO_176416-195,Not Disease
3,3,0,10,ASCO_182173-199,More General
0,0,0,10,ASCO_194500-199,More General
5,7,0,10,ASCO_33034-65,Exact
3,4,0,10,ASCO_43550-74,Exact
5,5,0,10,ASCO_50022-74,Exact
0,0,0,10,ASCO_50120-74,More General
0,4,0,10,ASCO_83833-102,Not Disease
1,1,0,10,ASCO_96080-114,More General
20,0,0,11,10072428,Exact
12,0,0,11,10074655,Exact
0,0,0,11,10188384,Not Disease
4,0,0,11,10445558,Exact
0,0,0,11,10582403,Not Disease
0,0,0,11,10702394,Exact
12,0,0,11,10854223,Exact
0,0,0,11,11005329,Exact
2,0,0,11,11008202,Exact
12,0,0,11,11197869,Exact
0,0,0,11,11484290,Exact
6,0,1,11,11525020,Exact
10,0,0,11,11562785,Exact
16,0,1,11,11681005,Exact
4,0,0,11,11824800,Exact
12,0,0,11,11979419,Exact
0,5,0,11,12271577,Not Disease
8,0,0,11,12430186,Exact
0,0,0,11,12433667,Not Disease
2,0,0,11,12561005,Exact
2,1,0,11,12569555,Exact
2,0,0,11,12618754,More Specific
12,0,0,11,12672044,Exact
26,0,0,11,12749279,Exact
0,0,0,11,12874030,Not Disease
0,0,0,11,1306731,Not Disease
2,0,0,11,14086581,Exact
2,0,0,11,14151985,Exact
2,0,0,11,14158397,Exact
14,0,0,11,1417176,Exact
