match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,topicid,docid,label
4,1,0,0,0,0,6,25363723,Missing Variant
4,1,3,3,0,0,6,25364391,Exact
0,1,0,0,0,0,6,25364391,Missing Gene
13,1,2,2,0,0,6,25380183,Missing Variant
0,1,0,0,0,0,6,25380183,Missing Gene
5,1,1,1,0,0,6,25422890,Exact
4,1,0,2,0,0,6,25422890,Missing Variant
3,1,1,1,0,0,6,25472806,Exact
0,1,0,0,0,0,6,25472806,Missing Gene
5,1,2,2,0,0,6,25472943,Exact
0,1,0,0,0,0,6,25472943,Missing Gene
11,1,5,5,0,0,6,25490715,Exact
8,1,0,0,0,0,6,25490715,Different Variant
1,1,1,2,0,0,6,25544760,Different Variant
1,1,0,0,0,0,6,25544760,Missing Variant
4,1,4,4,0,0,6,25557167,Exact
0,1,0,1,0,0,6,25557167,Missing Gene
3,1,1,1,0,0,6,25607474,Exact
1,1,0,0,0,0,6,25607474,Missing Variant
5,1,0,0,0,0,6,25622086,Missing Variant
0,1,0,0,0,0,6,25622086,Missing Gene
3,1,3,3,0,0,6,25623974,Exact
0,1,0,0,0,0,6,25623974,Missing Gene
6,1,2,2,0,0,6,25643238,Exact
0,1,0,0,0,0,6,25643238,Missing Gene
8,1,0,0,0,0,6,25646931,Missing Variant
5,1,0,0,0,0,6,25646931,Missing Variant
11,1,6,6,0,0,6,25744437,Exact
0,1,0,0,0,0,6,25744437,Missing Gene
5,1,0,0,0,0,6,25749811,Missing Variant
5,1,0,0,0,0,6,25749811,Missing Variant
2,1,0,0,0,0,6,25752325,Exact
0,1,0,0,0,0,6,25752325,Missing Variant
14,1,0,0,0,0,6,25768829,Missing Variant
0,1,0,0,0,0,6,25768829,Missing Gene
11,1,3,3,0,0,6,25787767,Exact
0,1,0,0,0,0,6,25787767,Missing Gene
7,1,2,2,0,0,6,25795251,Missing Variant
1,1,0,1,0,0,6,25795251,Missing Gene
12,1,2,2,0,0,6,25839886,Exact
0,1,0,0,0,0,6,25839886,Missing Gene
2,1,4,4,0,0,6,25848750,Exact
0,1,0,0,0,0,6,25848750,Missing Gene
14,1,3,3,0,0,6,25888143,Exact
0,1,0,1,0,0,6,25888143,Missing Gene
8,1,5,5,0,0,6,25960652,Exact
0,1,0,2,0,0,6,25960652,Missing Gene
6,1,1,1,0,0,6,25962795,Exact
0,1,0,0,0,0,6,25962795,Missing Gene
1,1,3,3,0,0,6,25976339,Exact
0,1,0,5,0,0,6,25976339,Missing Gene
2,1,1,1,0,0,6,25980594,Exact
0,1,0,0,0,0,6,25980594,Missing Gene
4,1,4,4,0,0,6,25989506,Exact
0,1,0,0,0,0,6,25989506,Missing Gene
7,1,0,0,0,0,6,25993155,Different Variant
1,1,0,1,0,0,6,25993155,Missing Variant
1,1,0,0,0,0,6,26037941,Different Variant
0,1,0,0,0,0,6,26037941,Missing Gene
6,1,6,6,0,0,6,26125673,Exact
0,1,0,1,0,0,6,26125673,Missing Gene
3,1,1,1,0,0,6,26138035,Exact
0,1,0,0,0,0,6,26138035,Missing Gene
0,1,0,0,0,0,6,26139106,Different Variant
0,1,0,0,0,0,6,26139106,Missing Variant
4,1,1,1,0,0,6,26141621,Missing Variant
0,1,0,0,0,0,6,26141621,Missing Gene
5,1,3,3,0,0,6,26171248,Exact
0,1,0,0,0,0,6,26171248,Missing Gene
2,1,0,0,0,0,6,26200454,Missing Variant
0,1,0,0,0,0,6,26200454,Missing Gene
9,1,5,7,0,0,6,26204954,Exact
10,1,6,8,0,0,6,26204954,Exact
2,1,0,0,0,0,6,26275246,Missing Variant
2,1,0,0,0,0,6,26275246,Missing Variant
2,1,0,0,0,0,6,26282084,Missing Variant
2,1,0,1,0,0,6,26282084,Missing Variant
9,1,1,1,0,0,6,26314551,Missing Variant
0,1,0,1,0,0,6,26314551,Missing Gene
0,1,2,2,0,0,6,26347528,Exact
0,1,0,1,0,0,6,26347528,Missing Gene
3,1,3,3,0,0,6,26364606,Exact
1,1,1,6,0,0,6,26364606,Missing Variant
11,1,0,0,0,0,6,26426340,Different Variant
8,1,0,0,0,0,6,26426340,Missing Variant
22,1,19,19,0,0,6,26451873,Exact
0,1,0,0,0,0,6,26451873,Missing Gene
4,1,3,3,0,0,6,26486743,Exact
0,1,0,0,0,0,6,26486743,Missing Gene
17,1,4,7,0,0,6,26498143,Exact
0,1,0,0,0,0,6,26498143,Missing Gene
3,1,2,2,0,0,6,26512791,Exact
0,1,0,0,0,0,6,26512791,Missing Gene
2,1,2,2,0,0,6,26562020,Exact
1,1,0,1,0,0,6,26562020,Different Variant
2,1,2,2,0,0,6,26600396,Exact
0,1,0,0,0,0,6,26600396,Missing Gene
8,1,1,5,0,0,6,26643848,Exact
0,1,0,0,0,0,6,26643848,Missing Gene
5,1,1,2,0,0,6,26710785,Exact
4,1,1,3,0,0,6,26710785,Exact
15,1,4,4,0,0,6,26731560,Exact
0,1,0,0,0,0,6,26731560,Missing Gene
9,1,6,6,0,0,6,26790143,Exact
0,1,0,1,0,0,6,26790143,Missing Gene
10,1,3,7,0,0,6,26807515,Exact
4,1,0,1,0,0,6,26807515,Missing Variant
2,1,2,2,0,0,6,26825657,Exact
0,1,0,0,0,0,6,26825657,Missing Gene
4,1,1,1,0,0,6,26851802,Exact
0,1,0,0,0,0,6,26851802,Missing Variant
4,1,2,2,0,0,6,26857260,Exact
0,1,0,1,0,0,6,26857260,Missing Gene
2,1,2,2,0,0,6,26924424,Exact
0,1,0,0,0,0,6,26924424,Missing Gene
2,1,2,2,0,0,6,26980032,Exact
18,1,14,14,0,0,6,26980032,Exact
2,1,2,2,0,0,6,27151331,Exact
3,1,2,4,0,0,6,27151331,Exact
12,1,1,1,0,0,6,27192168,Exact
0,1,0,3,0,0,6,27192168,Missing Gene
2,1,1,2,0,0,6,27219630,Exact
0,1,0,0,0,0,6,27219630,Missing Gene
6,1,1,1,0,0,6,27246822,Different Variant
0,1,0,1,0,0,6,27246822,Missing Gene
1,1,1,1,0,0,6,27283860,Exact
0,1,0,0,0,0,6,27283860,Missing Gene
10,1,6,6,0,0,6,27320919,Exact
2,1,0,0,0,0,6,27320919,Different Variant
4,1,0,0,0,0,6,27403706,Different Variant
0,1,0,0,0,0,6,27403706,Missing Gene
11,1,4,4,0,0,6,27510784,Exact
0,1,0,0,0,0,6,27510784,Missing Gene
2,1,1,1,0,0,6,27541173,Exact
0,1,0,3,0,0,6,27541173,Missing Gene
1,1,1,1,0,0,6,27624451,Exact
0,1,0,1,0,0,6,27624451,Missing Gene
8,1,3,3,0,0,6,27766572,Missing Variant
0,1,0,1,0,0,6,27766572,Missing Gene
1,1,1,1,0,0,6,27771229,Exact
0,1,0,1,0,0,6,27771229,Exact
5,1,3,3,0,0,6,27783987,Exact
0,1,0,0,0,0,6,27783987,Missing Gene
5,1,7,7,0,0,6,27793752,Exact
0,1,0,1,0,0,6,27793752,Missing Gene
9,1,4,4,0,0,6,27863476,Exact
0,1,0,0,0,0,6,27863476,Missing Gene
0,0,0,0,1,25,7,11336460,Missing Gene
0,0,0,0,1,5,7,11606406,Missing Gene
0,0,0,0,1,7,7,12036934,Missing Gene
4,0,0,0,1,0,7,12068308,Different Variant
0,0,0,0,1,0,7,12473582,Different Variant
7,0,0,0,1,0,7,12873977,Different Variant
5,0,0,0,1,0,7,14617374,Different Variant
6,0,0,0,1,3,7,15467732,Exact
3,0,0,1,1,3,7,16001072,Missing Gene
0,0,0,0,1,0,7,16540642,Missing Gene
0,0,0,0,1,0,7,16652198,Missing Gene
6,0,0,0,1,0,7,16901402,Missing Variant
0,0,0,0,1,0,7,17013093,Missing Gene
0,0,0,1,1,0,7,17699719,Different Variant
5,0,0,0,1,0,7,18279546,Missing Variant
7,0,0,2,1,0,7,18375819,Different Variant
10,0,0,4,1,3,7,18790768,Missing Gene
5,0,0,0,1,8,7,19633643,Missing Variant
6,0,0,0,1,1,7,20140953,Missing Gene
11,0,0,0,1,0,7,20350535,Missing Variant
0,0,0,2,1,0,7,20818433,Different Variant
7,0,0,3,1,0,7,20818844,Different Variant
5,0,0,0,1,0,7,21041578,Missing Variant
18,0,0,2,1,6,7,21098728,Exact
1,0,0,0,1,0,7,21121840,Missing Variant
2,0,0,0,1,0,7,21139585,Missing Variant
5,0,0,1,1,0,7,21343559,Different Variant
3,0,0,0,1,0,7,21606968,Missing Variant
8,0,0,3,1,0,7,21635872,Different Variant
2,0,0,2,1,0,7,21639808,Different Variant
7,0,0,3,1,0,7,21788131,Different Variant
0,0,0,2,1,0,7,21905615,Different Variant
1,0,0,1,1,0,7,21995398,Different Variant
1,0,0,1,1,0,7,21995399,Different Variant
6,0,0,1,1,0,7,21997758,Different Variant
14,0,0,11,1,0,7,22012135,Different Variant
5,0,0,0,1,0,7,22157295,Missing Variant
2,0,0,0,1,0,7,22216021,Missing Variant
0,0,0,0,1,0,7,22261812,Missing Gene
6,0,0,0,1,0,7,22356324,Different Variant
5,0,0,1,1,0,7,22384451,Different Variant
0,0,0,6,1,3,7,22395615,Exact
6,0,0,1,1,0,7,22588879,Different Variant
0,0,0,0,1,0,7,22608338,Different Variant
2,0,0,2,1,0,7,22663011,Different Variant
0,0,0,0,1,0,7,22805292,Missing Variant
5,0,0,0,1,0,7,22904646,Different Variant
6,0,0,0,1,0,7,22911782,Missing Variant
3,0,0,0,1,0,7,22931913,Missing Variant
2,0,0,0,1,0,7,22972589,Different Variant
5,0,0,0,1,4,7,23001925,Missing Gene
3,0,0,3,1,0,7,23031422,Different Variant
8,0,0,0,1,0,7,23051966,Different Variant
1,0,0,1,1,0,7,23082737,Different Variant
9,0,0,0,1,0,7,23110010,Missing Variant
6,0,0,3,1,1,7,23116250,Exact
3,0,0,2,1,0,7,23134356,Missing Gene
8,0,0,0,1,0,7,23248257,Different Variant
3,0,0,0,1,0,7,23251000,Different Variant
8,0,0,4,1,0,7,23251089,Different Variant
6,0,0,4,1,0,7,23258922,Different Variant
5,0,0,0,1,0,7,23290787,Missing Variant
3,0,0,0,1,0,7,23318787,Different Variant
5,0,0,0,1,0,7,23342664,Different Variant
9,0,0,0,1,0,7,23369684,Different Variant
6,0,0,4,1,0,7,23403819,Different Variant
5,0,0,0,1,0,7,23414474,Missing Variant
1,0,0,0,1,0,7,23414587,Different Variant
3,0,0,0,1,0,7,23432625,Missing Variant
4,0,0,0,1,0,7,23699661,Different Variant
5,0,0,0,1,0,7,23735514,Different Variant
8,0,0,3,1,0,7,23792568,Different Variant
8,0,0,6,1,0,7,23802768,Missing Gene
6,0,0,5,1,0,7,23807941,Different Variant
6,0,0,1,1,2,7,23833299,Exact
4,0,0,0,1,0,7,23855428,Different Variant
7,0,0,0,1,0,7,23890088,Different Variant
4,0,0,0,1,0,7,23928771,Missing Variant
9,0,0,1,1,3,7,24055054,Exact
5,0,0,0,1,0,7,24073999,Missing Variant
7,0,0,0,1,0,7,24114495,Different Variant
13,0,0,0,1,0,7,24121489,Different Variant
3,0,0,0,1,0,7,24133630,Missing Variant
8,0,0,2,1,0,7,24145418,Different Variant
7,0,0,0,1,1,7,24258979,Different Variant
8,0,0,3,1,0,7,24259661,Different Variant
14,0,0,0,1,0,7,24325952,Missing Variant
2,0,0,0,1,0,7,24388723,Missing Variant
4,0,0,0,1,0,7,24413374,Missing Variant
4,0,0,1,1,0,7,24495477,Different Variant
1,0,0,0,1,0,7,24496868,Missing Variant
2,0,0,2,1,0,7,24508103,Different Variant
4,0,0,1,1,0,7,24516336,Different Variant
5,0,0,0,1,0,7,24567366,Different Variant
11,0,0,3,1,0,7,24583796,Different Variant
7,0,0,0,1,0,7,24720932,Different Variant
5,0,0,0,1,1,7,24861917,Missing Gene
11,0,0,0,1,1,7,24926836,Missing Variant
10,0,0,1,1,0,7,24955706,Different Variant
7,0,0,0,1,0,7,24958825,Different Variant
1,0,0,0,1,0,7,25037139,Different Variant
12,0,0,0,1,0,7,25051202,Different Variant
7,0,0,6,1,0,7,25265492,Different Variant
2,0,0,0,1,0,7,25265494,Different Variant
8,0,0,0,1,0,7,25344914,Different Variant
8,0,0,0,1,0,7,25385327,Missing Variant
4,0,0,4,1,0,7,25399551,Different Variant
5,0,0,0,1,1,7,25452114,Exact
5,0,0,2,1,0,7,25472943,Different Variant
2,0,0,1,1,0,7,25517746,Different Variant
12,0,0,4,1,1,7,25600339,Exact
4,0,0,0,1,0,7,25648338,Missing Variant
9,0,0,0,1,2,7,25673644,Exact
2,0,0,0,1,0,7,25752325,Different Variant
14,0,0,0,1,0,7,25768829,Missing Variant
5,0,0,0,1,0,7,25812921,Different Variant
5,0,0,0,1,0,7,25841454,Missing Variant
10,0,0,0,1,0,7,25854919,Missing Variant
12,0,0,0,1,1,7,25886620,Exact
3,0,0,0,1,0,7,25906420,Different Variant
6,0,0,1,1,0,7,25962795,Different Variant
2,0,0,1,1,0,7,25980594,Different Variant
4,0,0,3,1,0,7,25991583,Different Variant
7,0,0,0,1,0,7,25993155,Different Variant
1,0,0,0,1,0,7,26037941,Different Variant
2,0,0,0,1,0,7,26037942,Missing Variant
8,0,0,3,1,0,7,26070258,Different Variant
4,0,0,1,1,0,7,26141621,Different Variant
2,0,0,0,1,0,7,26146664,Missing Variant
11,0,0,7,1,1,7,26208524,Different Variant
3,0,0,2,1,0,7,26332527,Different Variant
14,0,0,9,1,0,7,26366702,Different Variant
2,0,0,0,1,0,7,26385779,Different Variant
5,0,0,1,1,0,7,26396549,Different Variant
2,0,0,0,1,0,7,26518880,Missing Variant
2,0,0,2,1,0,7,26600396,Different Variant
5,0,0,0,1,3,7,26673799,Exact
5,0,0,0,1,0,7,26743513,Different Variant
11,0,0,4,1,0,7,26802026,Different Variant
4,0,0,1,1,0,7,26851802,Different Variant
3,0,0,0,1,0,7,27081804,Missing Variant
6,0,0,2,1,0,7,27146499,Different Variant
12,0,0,1,1,0,7,27192168,Different Variant
7,0,0,0,1,1,7,27194447,Different Variant
1,0,0,0,1,2,7,27220786,Missing Variant
5,0,0,3,1,0,7,27255157,Different Variant
4,0,0,0,1,0,7,27429963,Missing Variant
8,0,0,0,1,0,7,27481005,Missing Variant
4,0,0,0,1,0,7,27503895,Missing Variant
2,0,0,0,1,0,7,27515170,Missing Variant
5,0,0,0,1,0,7,27699043,Missing Variant
0,0,0,0,1,16,7,7598859,Missing Gene
1,1,0,1,0,0,8,10071144,Exact
0,1,0,3,0,0,8,1007359,Missing Gene
0,1,0,3,0,0,8,10399174,Missing Gene
2,1,0,1,0,0,8,10465584,Missing Variant
5,1,0,0,0,0,8,10504052,Missing Variant
3,1,0,0,0,0,8,10766161,Missing Variant
3,1,0,0,0,0,8,10767387,Missing Variant
0,1,0,0,0,0,8,10794894,Missing Gene
1,1,3,3,0,0,8,11971032,Exact
0,1,0,0,0,0,8,12297947,Missing Gene
0,1,0,1,0,0,8,12509763,Missing Variant
0,1,0,3,0,0,8,12610364,Missing Gene
2,1,0,0,0,0,8,12783933,Exact
0,1,0,4,0,0,8,12795092,Missing Gene
0,1,0,1,0,0,8,12941809,Missing Gene
1,1,1,1,0,0,8,14508525,Exact
2,1,0,0,0,0,8,14695152,Exact
5,1,0,2,0,0,8,14961576,Missing Variant
5,1,0,0,0,0,8,15009714,Missing Variant
0,1,0,5,0,0,8,1502030,Missing Gene
0,1,0,1,0,0,8,15091188,Missing Variant
0,1,0,3,0,0,8,15577327,Missing Gene
0,1,0,3,0,0,8,15619649,Missing Gene
0,1,0,5,0,0,8,15655601,Missing Gene
13,1,0,0,0,0,8,15688405,Exact
0,1,1,2,0,0,8,15737846,Exact
0,1,1,2,0,0,8,15760917,Exact
0,1,0,2,0,0,8,15906847,Missing Gene
1,1,0,0,0,0,8,15917418,Missing Variant
0,1,0,5,0,0,8,16086994,Missing Gene
3,1,0,0,0,0,8,16098043,Different Variant
0,1,0,0,0,0,8,16291983,Missing Variant
8,1,0,0,0,0,8,16417231,Missing Variant
0,1,0,1,0,0,8,1642405,Missing Gene
0,1,0,4,0,0,8,16548152,Missing Gene
1,1,1,1,0,0,8,16555627,Exact
3,1,0,0,0,0,8,16567976,Missing Variant
0,1,0,10,0,0,8,16652198,Missing Gene
0,1,0,1,0,0,8,16715137,Missing Variant
1,1,0,0,0,0,8,16799476,Missing Gene
14,1,6,6,0,0,8,16818621,Exact
2,1,0,0,0,0,8,16899595,Missing Variant
0,1,0,5,0,0,8,17016922,Missing Gene
0,1,0,2,0,0,8,17113519,Missing Gene
8,1,0,0,0,0,8,17119447,Missing Gene
0,1,0,5,0,0,8,17199574,Missing Gene
0,1,0,2,0,0,8,17346341,Missing Gene
7,1,0,1,0,0,8,17507627,Missing Variant
0,1,0,3,0,0,8,17692730,Missing Gene
0,1,0,0,0,0,8,18008004,Missing Variant
0,1,0,5,0,0,8,18045645,Missing Gene
3,1,0,0,0,0,8,18205010,Exact
7,1,0,2,0,0,8,18227705,Missing Variant
0,1,0,8,0,0,8,18245924,Missing Gene
7,1,0,3,0,0,8,18375819,Different Variant
0,1,0,0,0,0,8,18532874,Missing Variant
0,1,0,0,0,0,8,18665147,Missing Gene
8,1,7,8,0,0,8,18679422,Exact
0,1,0,4,0,0,8,1872932,Missing Gene
0,1,0,3,0,0,8,18806499,Missing Gene
8,1,4,8,0,0,8,18814281,Exact
0,1,0,1,0,0,8,19106662,Missing Gene
0,1,0,0,0,0,8,19250248,Missing Gene
3,1,0,0,0,0,8,19383313,Exact
1,1,0,0,0,0,8,19383316,Missing Gene
1,1,0,0,0,0,8,19434085,Missing Variant
3,1,0,0,0,0,8,19441164,Exact
0,1,0,0,0,0,8,19895547,Missing Gene
2,1,0,4,0,0,8,19936769,Missing Variant
9,1,0,4,0,0,8,19954345,Different Variant
1,1,0,0,0,0,8,20055910,Missing Gene
3,1,0,0,0,0,8,20098682,Missing Gene
0,1,0,1,0,0,8,2011656,Missing Gene
6,1,0,0,0,0,8,20140953,Missing Variant
2,1,0,1,0,0,8,20173664,Missing Variant
3,1,0,1,0,0,8,20233623,Missing Variant
0,1,0,0,0,0,8,20337773,Missing Gene
0,1,0,1,0,0,8,20376456,Missing Gene
4,1,0,1,0,0,8,20703244,Missing Variant
0,1,0,0,0,0,8,20706119,Missing Gene
0,1,0,7,0,0,8,20711283,Missing Gene
0,1,0,1,0,0,8,20718941,Different Variant
7,1,0,3,0,0,8,20736745,Exact
1,1,0,3,0,0,8,21107323,Different Variant
1,1,0,2,0,0,8,21157411,Missing Gene
2,1,0,2,0,0,8,21244382,Missing Variant
0,1,0,1,0,0,8,21307875,Different Variant
1,1,0,2,0,0,8,21482206,Missing Gene
4,1,0,0,0,0,8,21788131,Missing Variant
2,1,0,0,0,0,8,21829508,Missing Variant
9,1,0,0,0,0,8,22020736,Missing Variant
1,1,0,0,0,0,8,22092579,Missing Variant
0,1,0,0,0,0,8,22127285,Missing Gene
2,1,0,2,0,0,8,22144181,Different Variant
3,1,0,0,0,0,8,22180178,Missing Gene
0,1,0,0,0,0,8,22261812,Missing Variant
0,1,1,1,0,0,8,22351689,Exact
10,1,0,4,0,0,8,22389471,Different Variant
0,1,0,3,0,0,8,2239807,Missing Gene
11,1,0,0,0,0,8,22453013,Missing Gene
0,1,0,0,0,0,8,22554099,Missing Gene
0,1,0,2,0,0,8,22579095,Missing Gene
2,1,0,0,0,0,8,22588166,Missing Variant
7,1,0,0,0,0,8,22614978,Missing Variant
0,1,0,4,0,0,8,22649961,Missing Gene
2,1,0,0,0,0,8,22809251,Missing Variant
2,1,0,0,0,0,8,22842228,Missing Gene
1,1,0,0,0,0,8,22876817,Missing Gene
0,1,0,0,0,0,8,22972589,Exact
3,1,0,1,0,0,8,23000456,Missing Gene
5,1,0,2,0,0,8,23001925,Exact
5,1,0,0,0,0,8,23069660,Missing Variant
3,1,0,0,0,0,8,23096702,Missing Variant
2,1,0,1,0,0,8,23152013,Missing Gene
3,1,0,0,0,0,8,23165447,Missing Variant
0,1,0,1,0,0,8,23254965,Missing Gene
2,1,0,0,0,0,8,23303902,Different Variant
0,1,0,2,0,0,8,23354891,Missing Gene
1,1,0,0,0,0,8,23414587,Missing Variant
1,1,0,0,0,0,8,23414591,Missing Variant
1,1,0,1,0,0,8,23420410,Missing Gene
1,1,0,0,0,0,8,23576709,Missing Variant
3,1,0,0,0,0,8,23580282,Different Variant
4,1,0,0,0,0,8,23660168,Missing Gene
9,1,0,0,0,0,8,23673558,Missing Variant
1,1,1,4,0,0,8,23704925,Exact
0,1,0,1,0,0,8,23714558,Missing Gene
2,1,0,0,0,0,8,23739925,Exact
1,1,0,0,0,0,8,23775962,Missing Variant
1,1,0,0,0,0,8,23855428,Exact
2,1,0,0,0,0,8,23890154,Missing Variant
1,1,0,0,0,0,8,23922205,Missing Variant
0,1,1,1,0,0,8,23934677,Missing Variant
1,1,1,2,0,0,8,23948972,Exact
2,1,0,0,0,0,8,23975010,Missing Gene
7,1,0,0,0,0,8,23993026,Missing Variant
1,1,0,0,0,0,8,24112648,Missing Variant
0,1,0,0,0,0,8,24121190,Missing Gene
6,1,0,0,0,0,8,24121489,Missing Variant
1,1,0,0,0,0,8,24132921,Missing Gene
1,1,0,0,0,0,8,24133630,Missing Variant
1,1,0,0,0,0,8,24166902,Missing Gene
0,1,0,0,0,0,8,24335665,Missing Gene
7,1,0,0,0,0,8,24339949,Exact
4,1,0,0,0,0,8,24567366,Missing Variant
0,1,0,0,0,0,8,24588908,Missing Variant
3,1,0,2,0,0,8,24603591,Missing Variant
1,1,0,0,0,0,8,24880943,Missing Gene
4,1,0,2,0,0,8,24926260,Different Variant
0,1,0,0,0,0,8,24928310,Missing Gene
2,1,0,0,0,0,8,24968695,Missing Variant
0,1,0,1,0,0,8,24985059,Missing Variant
0,1,0,0,0,0,8,25008446,Missing Gene
1,1,0,0,0,0,8,25030020,Missing Gene
1,1,1,1,0,0,8,25048604,Exact
0,1,0,0,0,0,8,25120700,Missing Gene
4,1,1,1,0,0,8,25150293,Exact
1,1,0,0,0,0,8,25189354,Different Variant
7,1,7,16,0,0,8,25252692,Exact
4,1,0,0,0,0,8,25339196,Missing Variant
11,1,8,8,0,0,8,25341653,Exact
3,1,0,1,0,0,8,25361812,Different Variant
0,1,0,0,0,0,8,25523272,Exact
1,1,0,0,0,0,8,25542057,Missing Variant
2,1,0,0,0,0,8,25627962,Missing Variant
0,1,0,0,0,0,8,25639927,Missing Gene
2,1,3,3,0,0,8,25659223,Exact
5,1,0,0,0,0,8,25749811,Missing Variant
4,1,0,4,0,0,8,25769001,Missing Variant
0,1,0,0,0,0,8,25795410,Missing Gene
5,1,0,1,0,0,8,25796376,Exact
2,1,0,0,0,0,8,25812921,Missing Gene
5,1,0,1,0,0,8,25815427,Different Variant
0,1,0,1,0,0,8,25823918,Missing Gene
1,1,0,0,0,0,8,25886620,Missing Gene
0,1,0,4,0,0,8,25891163,Missing Gene
1,1,0,1,0,0,8,25909143,Missing Gene
1,1,1,2,0,0,8,25909885,Exact
0,1,0,0,0,0,8,26115796,Missing Gene
0,1,0,0,0,0,8,26139106,Missing Variant
0,1,0,0,0,0,8,26141621,Missing Gene
3,1,0,0,0,0,8,26146664,Missing Variant
10,1,6,8,0,0,8,26204954,Exact
2,1,0,1,0,0,8,26282084,Different Variant
2,1,0,1,0,0,8,26305188,Missing Variant
1,1,0,0,0,0,8,26317309,Exact
0,1,0,1,0,0,8,2631903,Missing Gene
1,1,1,6,0,0,8,26364606,Missing Gene
0,1,0,0,0,0,8,26418961,Missing Gene
0,1,0,0,0,0,8,26485776,Missing Variant
3,1,0,0,0,0,8,26524482,Missing Variant
0,1,0,0,0,0,8,26642234,Missing Gene
0,1,0,4,0,0,8,26668467,Missing Gene
2,1,0,0,0,0,8,26709572,Missing Variant
4,1,1,3,0,0,8,26710785,Exact
1,1,1,1,0,0,8,26715063,Exact
0,1,0,0,0,0,8,26843495,Missing Gene
0,1,0,1,0,0,8,26854490,Missing Variant
3,1,0,2,0,0,8,26870618,Different Variant
4,1,0,0,0,0,8,26875008,Missing Variant
1,1,1,1,0,0,8,26892658,Exact
18,1,14,14,0,0,8,26980032,Exact
5,1,0,0,0,0,8,26987942,Missing Variant
11,1,1,3,0,0,8,26990546,Exact
1,1,0,3,0,0,8,27020384,Missing Gene
0,1,0,0,0,0,8,27069125,Missing Variant
0,1,0,0,0,0,8,27073541,Missing Gene
0,1,0,0,0,0,8,27124339,Missing Gene
3,1,2,4,0,0,8,27151331,Exact
1,1,0,0,0,0,8,27157227,Missing Gene
1,1,0,0,0,0,8,27192392,Exact
0,1,0,0,0,0,8,27226502,Missing Gene
0,1,0,0,0,0,8,27340279,Missing Gene
0,1,0,0,0,0,8,27372293,Missing Gene
0,1,0,0,0,0,8,27472273,Missing Gene
0,1,0,0,0,0,8,27501507,Missing Gene
1,1,1,2,0,0,8,27573553,Exact
0,1,0,0,0,0,8,27602429,Missing Gene
0,1,0,1,0,0,8,2763825,Missing Gene
0,1,0,1,0,0,8,27645330,Missing Gene
0,1,0,0,0,0,8,27660712,Missing Gene
0,1,0,1,0,0,8,27769635,Missing Gene
0,1,0,1,0,0,8,27771229,Exact
7,1,0,0,0,0,8,27791198,Missing Variant
0,1,0,2,0,0,8,27860480,Missing Gene
0,1,0,1,0,0,8,3052397,Missing Gene
0,1,0,1,0,0,8,3546421,Missing Gene
0,1,0,0,0,0,8,5356552,Missing Gene
0,1,0,1,0,0,8,5663005,Missing Gene
0,1,0,3,0,0,8,6479972,Missing Gene
0,1,0,1,0,0,8,650848,Missing Gene
0,1,0,5,0,0,8,7021476,Missing Gene
0,1,0,4,0,0,8,7722014,Missing Gene
2,1,0,4,0,0,8,7738369,Exact
0,1,0,0,0,0,8,7786595,Missing Gene
0,1,0,0,0,0,8,8402885,Missing Gene
1,1,0,0,0,0,8,8505202,Exact
0,1,0,2,0,0,8,8855436,Missing Gene
0,1,0,4,0,0,8,9070205,Missing Gene
0,1,0,5,0,0,8,907505,Missing Gene
1,1,1,3,0,0,8,9139869,Exact
1,1,0,0,0,0,8,9252645,Different Variant
7,1,0,0,0,0,8,9578425,Missing Variant
0,1,0,3,0,0,8,9866967,Missing Gene
2,1,0,1,0,0,9,10465584,Different Variant
0,1,0,2,0,0,9,10650785,Missing Gene
4,1,0,2,0,0,9,11406571,Missing Variant
6,1,0,0,0,0,9,11886512,Missing Variant
5,1,0,5,0,0,9,12104050,Missing Variant
0,1,0,1,0,0,9,12509763,Missing Variant
1,1,0,0,0,0,9,12783922,Different Variant
2,1,0,0,0,0,9,12783933,Different Variant
0,1,0,1,0,0,9,12941809,Missing Variant
8,1,0,0,0,0,9,14522897,Missing Variant
2,1,0,0,0,0,9,14695152,Missing Variant
5,1,0,2,0,0,9,14961576,Missing Variant
5,1,0,0,0,0,9,15009714,Missing Variant
13,1,0,0,0,0,9,15688405,Different Variant
1,1,0,0,0,0,9,15917418,Missing Variant
0,1,0,4,0,0,9,16049998,Missing Gene
0,1,0,0,0,0,9,16291983,Missing Variant
8,1,0,0,0,0,9,16417231,Missing Variant
0,1,3,3,0,0,9,16568096,Exact
1,1,0,0,0,0,9,16799476,Missing Variant
5,1,0,1,0,0,9,16845322,Missing Variant
6,1,0,0,0,0,9,16888631,Missing Variant
2,1,0,0,0,0,9,16899595,Missing Variant
8,1,0,0,0,0,9,17119447,Missing Variant
0,1,0,5,0,0,9,18045645,Different Variant
7,1,0,2,0,0,9,18227705,Missing Variant
7,1,0,3,0,0,9,18375819,Missing Variant
2,1,0,0,0,0,9,18983537,Missing Gene
5,1,0,0,0,0,9,19319568,Missing Variant
1,1,0,0,0,0,9,19434085,Missing Variant
3,1,0,0,0,0,9,19492075,Different Variant
1,1,0,0,0,0,9,19568237,Missing Variant
2,1,0,4,0,0,9,19936769,Missing Variant
1,1,0,0,0,0,9,20055910,Missing Variant
