match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,topicid,docid,label
6,1,0,0,0,0,6,26458859,Missing Variant
0,1,0,0,0,0,6,26498038,Missing Gene
5,1,0,0,0,0,6,26684394,Missing Variant
4,1,0,3,0,0,6,26710785,Missing Variant
0,1,0,0,0,0,6,26753005,Missing Gene
11,1,0,0,0,0,6,26771141,Missing Variant
3,1,3,3,0,0,6,26788326,Exact
1,1,0,1,0,0,6,26791842,Missing Gene
2,1,0,0,0,0,6,26813076,Missing Gene
3,1,0,2,0,0,6,26870618,Missing Gene
9,1,0,0,0,0,6,26967478,Missing Variant
2,1,0,3,0,0,6,26970965,Missing Variant
3,1,0,0,0,0,6,26977879,Missing Variant
0,1,0,0,0,0,6,26984388,Missing Gene
5,1,0,0,0,0,6,26987942,Missing Variant
0,1,0,0,0,0,6,27026619,Exact
0,1,0,0,0,0,6,27027150,Missing Gene
9,1,4,4,0,0,6,27076591,Exact
1,1,0,0,0,0,6,27079618,Missing Variant
2,1,0,0,0,0,6,27137746,Missing Gene
0,1,0,1,0,0,6,27146499,Missing Gene
3,1,0,4,0,0,6,27151331,Missing Variant
3,1,0,1,0,0,6,27152946,Missing Variant
1,1,0,2,0,0,6,27188223,Missing Variant
0,1,0,1,0,0,6,27246822,Missing Gene
0,1,1,1,0,0,6,27251777,Missing Gene
14,1,0,3,0,0,6,27251789,Different Variant
0,1,0,0,0,0,6,27288470,Missing Gene
1,1,0,2,0,0,6,27428425,Missing Gene
3,1,3,4,0,0,6,27439913,Exact
2,1,0,0,0,0,6,27575024,Missing Variant
6,1,3,3,0,0,6,27608486,Missing Variant
12,1,5,5,0,0,6,27636997,Exact
1,1,0,3,0,0,6,27660484,Missing Variant
1,1,0,0,0,0,6,27785980,Missing Gene
7,1,0,0,0,0,6,27791198,Missing Gene
2,1,0,3,0,0,6,27846237,Missing Variant
0,1,0,0,0,0,6,7607892,Missing Gene
0,1,0,0,0,0,6,9451336,Missing Gene
0,1,0,0,0,0,6,9684096,Missing Gene
6,1,0,0,0,0,7,10190311,Missing Variant
0,1,0,1,0,0,7,10657911,Missing Gene
0,1,0,1,0,0,7,10750726,Missing Gene
0,1,0,0,0,0,7,11102891,Missing Variant
0,1,0,0,0,0,7,11122826,Missing Gene
0,1,0,0,0,0,7,11153605,Exact
14,1,0,0,0,0,7,11597399,Missing Variant
4,1,0,2,0,0,7,11894009,Missing Variant
0,1,0,0,0,0,7,11904988,Missing Gene
1,1,0,0,0,0,7,12681285,Missing Variant
9,1,0,3,0,0,7,12720099,Missing Variant
4,1,0,1,0,0,7,12867061,Exact
0,1,0,0,0,0,7,12888923,Different Variant
0,1,0,1,0,0,7,12915810,Missing Gene
2,1,0,0,0,0,7,1361954,Missing Variant
0,1,0,0,0,0,7,14526124,Missing Gene
13,1,0,0,0,0,7,14534727,Missing Variant
1,1,0,0,0,0,7,14679115,Missing Variant
6,1,0,0,0,0,7,14682117,Exact
0,1,0,0,0,0,7,14733649,Missing Gene
6,1,0,0,0,0,7,14734462,Missing Variant
5,1,0,0,0,0,7,14755015,Missing Variant
1,1,0,0,0,0,7,15118073,Missing Variant
0,1,0,1,0,0,7,15179623,Missing Variant
2,1,0,0,0,0,7,15213712,Missing Variant
3,1,0,1,0,0,7,15226769,Missing Variant
21,1,0,1,0,0,7,15253134,Missing Variant
13,1,0,0,0,0,7,15492792,Exact
2,1,0,0,0,0,7,15710947,Missing Variant
1,1,0,0,0,0,7,15738541,Missing Variant
11,1,0,1,0,0,7,15741570,Missing Variant
10,1,0,0,0,0,7,15746148,Missing Variant
10,1,4,6,0,0,7,15837743,Missing Variant
3,1,0,0,0,0,7,16002952,Missing Variant
10,1,1,1,0,0,7,16003726,Different Variant
1,1,0,0,0,0,7,16014883,Missing Variant
4,1,2,2,0,0,7,16027522,Exact
1,1,0,0,0,0,7,16086866,Missing Variant
1,1,1,1,0,0,7,16173832,Exact
18,1,0,0,0,0,7,16226114,Missing Variant
0,1,0,0,0,0,7,16253824,Missing Gene
1,1,0,1,0,0,7,16397232,Missing Variant
3,1,1,2,0,0,7,16407879,Exact
16,1,4,4,0,0,7,16467097,Exact
10,1,1,1,0,0,7,16503086,Exact
6,1,0,0,0,0,7,16556021,Missing Gene
9,1,0,0,0,0,7,16564920,Missing Variant
6,1,0,0,0,0,7,16608981,Missing Gene
8,1,0,3,0,0,7,16609045,Missing Gene
4,1,1,1,0,0,7,16628257,Exact
12,1,5,7,0,0,7,16730855,Exact
12,1,0,0,0,0,7,16740687,Missing Variant
7,1,4,4,0,0,7,16818686,Exact
16,1,1,2,0,0,7,16818687,Exact
17,1,0,1,0,0,7,16841332,Missing Variant
11,1,1,3,0,0,7,16857803,Exact
7,1,6,6,0,0,7,16890322,Exact
8,1,1,1,0,0,7,16947044,Exact
22,1,0,0,0,0,7,17011067,Missing Variant
14,1,0,0,0,0,7,17048231,Missing Gene
1,1,0,0,0,0,7,17075123,Missing Variant
13,1,0,0,0,0,7,17094474,Missing Gene
7,1,0,0,0,0,7,17200338,Missing Variant
1,1,1,1,0,0,7,17224926,Exact
8,1,0,0,0,0,7,17239298,Missing Variant
5,1,0,0,0,0,7,17268350,Missing Variant
7,1,0,0,0,0,7,17285540,Missing Variant
19,1,0,0,0,0,7,17321325,Missing Variant
10,1,0,0,0,0,7,17325698,Missing Variant
7,1,0,4,0,0,7,17394193,Missing Gene
6,1,0,0,0,0,7,17409930,Missing Variant
8,1,2,2,0,0,7,17410005,Exact
7,1,0,0,0,0,7,17429853,Missing Variant
10,1,0,0,0,0,7,17431338,Missing Variant
3,1,0,1,0,0,7,17508947,Missing Variant
5,1,0,0,0,0,7,17548126,Missing Variant
4,1,1,1,0,0,7,17548322,Exact
5,1,0,4,0,0,7,17561305,Missing Variant
9,1,2,2,0,0,7,17573511,Exact
7,1,0,0,0,0,7,17589302,Missing Variant
10,1,0,1,0,0,7,17596994,Missing Variant
7,1,2,2,0,0,7,17610986,Exact
7,1,2,6,0,0,7,17613438,Exact
12,1,1,2,0,0,7,17626639,Exact
7,1,2,2,0,0,7,17686547,Exact
4,1,0,2,0,0,7,17726540,Exact
11,1,2,5,0,0,7,17888033,Exact
12,1,0,0,0,0,7,17889445,Missing Gene
6,1,1,2,0,0,7,17913857,Exact
8,1,0,0,0,0,7,17917087,Exact
7,1,1,2,0,0,7,17945377,Exact
4,1,0,0,0,0,7,17948911,Exact
2,1,0,0,0,0,7,17972518,Missing Gene
12,1,0,2,0,0,7,17974985,Missing Variant
8,1,0,0,0,0,7,18030469,Missing Gene
6,1,0,1,0,0,7,18182100,Missing Gene
14,1,1,2,0,0,7,18185470,Exact
8,1,1,2,0,0,7,18192072,Exact
6,1,0,0,0,0,7,18283321,Missing Variant
12,1,1,3,0,0,7,18322248,Exact
10,1,0,1,0,0,7,18340507,Missing Variant
3,1,0,0,0,0,7,18390417,Missing Variant
5,1,2,2,0,0,7,18407408,Exact
7,1,0,0,0,0,7,18413774,Missing Variant
5,1,0,0,0,0,7,18458038,Exact
12,1,0,1,0,0,7,18472966,Missing Variant
5,1,0,0,0,0,7,18483355,Missing Variant
7,1,3,3,0,0,7,18509184,Exact
8,1,1,1,0,0,7,18513581,Exact
5,1,0,0,0,0,7,18520299,Missing Variant
15,1,1,2,0,0,7,18520300,Exact
14,1,0,0,0,0,7,18541260,Different Variant
1,1,0,0,0,0,7,18583573,Exact
10,1,0,1,0,0,7,18760859,Exact
7,1,0,0,0,0,7,18787840,Missing Variant
2,1,0,1,0,0,7,18981003,Exact
6,1,2,3,0,0,7,18992959,Exact
4,1,2,6,0,0,7,18998063,Exact
8,1,0,7,0,0,7,19096299,Missing Variant
7,1,0,0,0,0,7,19102716,Missing Variant
17,1,0,0,0,0,7,19147750,Missing Variant
2,1,0,0,0,0,7,19182534,Missing Gene
2,1,0,0,0,0,7,19201048,Different Variant
1,1,0,0,0,0,7,19357014,Missing Gene
7,1,0,1,0,0,7,19381026,Missing Variant
14,1,0,1,0,0,7,19431095,Missing Gene
2,1,0,0,0,0,7,19531624,Missing Variant
10,1,1,1,0,0,7,19543508,Exact
8,1,0,0,0,0,7,19620791,Missing Variant
7,1,0,1,0,0,7,19667264,Missing Variant
10,1,10,17,0,0,7,19671738,Exact
9,1,1,3,0,0,7,19680293,Exact
13,1,0,2,0,0,7,19681124,Missing Variant
2,1,0,0,0,0,7,19692680,Missing Variant
6,1,3,3,0,0,7,19692684,Exact
15,1,2,4,0,0,7,19726454,Exact
9,1,0,0,0,0,7,19747140,Missing Gene
9,1,0,0,0,0,7,19843665,Different Variant
8,1,1,1,0,0,7,19949333,Exact
7,1,0,0,0,0,7,19997736,Missing Variant
13,1,1,1,0,0,7,20015198,Exact
5,1,1,1,0,0,7,20022809,Exact
1,1,0,0,0,0,7,20031962,Missing Variant
5,1,1,2,0,0,7,20215504,Missing Gene
7,1,0,0,0,0,7,20331873,Missing Variant
2,1,1,1,0,0,7,20552223,Exact
9,1,0,0,0,0,7,20595147,Missing Variant
8,1,1,1,0,0,7,20627894,Exact
6,1,0,0,0,0,7,20660959,Missing Variant
20,1,0,0,0,0,7,20723374,Missing Variant
1,1,0,0,0,0,7,20871262,Missing Variant
6,1,1,2,0,0,7,20973798,Missing Variant
6,1,1,1,0,0,7,21107284,Exact
8,1,0,0,0,0,7,21165163,Missing Variant
4,1,0,0,0,0,7,21178715,Different Variant
9,1,0,0,0,0,7,21194487,Missing Gene
2,1,0,4,0,0,7,21233402,Different Variant
9,1,1,3,0,0,7,21409490,Exact
4,1,0,0,0,0,7,21527506,Missing Variant
11,1,0,2,0,0,7,21549910,Missing Variant
11,1,0,0,0,0,7,21558399,Missing Variant
5,1,0,0,0,0,7,21604158,Missing Variant
8,1,0,0,0,0,7,21623279,Missing Variant
18,1,0,0,0,0,7,21635552,Missing Gene
10,1,0,0,0,0,7,21681119,Missing Variant
13,1,5,5,0,0,7,21725039,Exact
12,1,0,1,0,0,7,21729651,Missing Gene
13,1,1,1,0,0,7,21764376,Different Variant
7,1,1,1,0,0,7,21783417,Exact
2,1,0,0,0,0,7,21784628,Missing Gene
13,1,0,1,0,0,7,21831955,Missing Variant
15,1,8,8,0,0,7,21858063,Exact
7,1,0,1,0,0,7,21865399,Missing Variant
12,1,1,1,0,0,7,21904575,Missing Variant
13,1,0,0,0,0,7,22056021,Missing Variant
8,1,1,2,0,0,7,22085274,Exact
6,1,1,1,0,0,7,22119437,Exact
2,1,0,0,0,0,7,22263017,Missing Variant
2,1,0,0,0,0,7,22266863,Missing Gene
14,1,0,0,0,0,7,22276032,Missing Variant
8,1,1,1,0,0,7,22285168,Exact
11,1,0,0,0,0,7,22313637,Missing Variant
5,1,1,1,0,0,7,22333554,Missing Gene
8,1,2,2,0,0,7,22452895,Exact
4,1,0,0,0,0,7,22524660,Missing Variant
6,1,0,2,0,0,7,22550402,Missing Gene
14,1,2,9,0,0,7,22552292,Exact
15,1,4,4,0,0,7,22613337,Exact
13,1,0,0,0,0,7,22664249,Missing Variant
23,1,1,1,0,0,7,22858448,Missing Variant
4,1,0,3,0,0,7,22899358,Exact
9,1,3,5,0,0,7,22948846,Exact
6,1,0,0,0,0,7,22987961,Missing Variant
7,1,2,4,0,0,7,23018906,Exact
12,1,0,0,0,0,7,23074402,Missing Variant
6,1,0,0,0,0,7,23154553,Missing Variant
24,1,5,13,0,0,7,23242437,Exact
8,1,0,0,0,0,7,23274758,Missing Variant
2,1,0,0,0,0,7,23302304,Exact
8,1,0,0,0,0,7,23319394,Missing Variant
2,1,0,0,0,0,7,23357969,Exact
6,1,0,0,0,0,7,23361373,Missing Variant
6,1,0,0,0,0,7,23401451,Missing Variant
2,1,0,0,0,0,7,23401452,Different Variant
5,1,0,0,0,0,7,23418425,Missing Variant
11,1,1,2,0,0,7,23485129,Different Variant
2,1,0,0,0,0,7,23493885,Missing Gene
6,1,0,0,0,0,7,23514946,Missing Variant
1,1,0,0,0,0,7,23572183,Missing Variant
9,1,1,3,0,0,7,23664448,Exact
5,1,0,0,0,0,7,23683536,Different Variant
17,1,0,0,0,0,7,23768755,Missing Variant
6,1,0,0,0,0,7,23769345,Exact
6,1,0,5,0,0,7,23769347,Different Variant
5,1,0,0,0,0,7,23809059,Missing Variant
7,1,2,2,0,0,7,23816960,Exact
8,1,2,2,0,0,7,23852459,Exact
2,1,0,0,0,0,7,23883923,Missing Variant
10,1,0,0,0,0,7,23886169,Missing Variant
10,1,0,0,0,0,7,23898092,Missing Variant
6,1,1,2,0,0,7,23912954,Different Variant
4,1,0,0,0,0,7,23916913,Missing Gene
7,1,0,1,0,0,7,23922022,Missing Variant
5,1,0,0,0,0,7,23940741,Different Variant
6,1,0,0,0,0,7,24013863,Missing Gene
5,1,0,0,0,0,7,24051929,Missing Variant
12,1,0,1,0,0,7,24054705,Missing Variant
9,1,0,1,0,0,7,24086949,Missing Variant
13,1,0,0,0,0,7,24138713,Missing Variant
9,1,0,1,0,0,7,24210543,Missing Gene
7,1,0,0,0,0,7,24222150,Missing Variant
3,1,0,0,0,0,7,24222153,Missing Variant
7,1,0,2,0,0,7,24269963,Missing Variant
8,1,1,1,0,0,7,24285021,Missing Variant
14,1,3,3,0,0,7,24297623,Exact
4,1,0,0,0,0,7,24326616,Missing Variant
12,1,0,0,0,0,7,24342626,Missing Gene
14,1,3,6,0,0,7,24353160,Exact
5,1,0,1,0,0,7,24357744,Missing Variant
7,1,2,4,0,0,7,24369725,Exact
5,1,0,0,0,0,7,24376677,Missing Variant
8,1,0,0,0,0,7,24378285,Missing Variant
15,1,0,2,0,0,7,24386407,Different Variant
9,1,0,1,0,0,7,24388704,Missing Variant
1,1,0,0,0,0,7,24405586,Missing Variant
7,1,0,0,0,0,7,24408092,Missing Variant
3,1,0,1,0,0,7,24419415,Exact
10,1,1,1,0,0,7,24435321,Exact
6,1,0,0,0,0,7,24439929,Exact
6,1,0,0,0,0,7,24501009,Missing Variant
6,1,1,1,0,0,7,24585406,Exact
12,1,0,0,0,0,7,24667376,Missing Variant
3,1,0,3,0,0,7,24729716,Exact
3,1,0,0,0,0,7,24752335,Missing Variant
7,1,0,1,0,0,7,24758913,Missing Variant
9,1,1,1,0,0,7,24777808,Exact
5,1,0,0,0,0,7,24780111,Different Variant
1,1,0,0,0,0,7,24787964,Missing Variant
5,1,0,0,0,0,7,24837299,Missing Variant
12,1,1,14,0,0,7,24842519,Different Variant
3,1,0,0,0,0,7,24853786,Missing Gene
8,1,1,2,0,0,7,24857124,Exact
1,1,0,0,0,0,7,24895315,Missing Variant
18,1,1,2,0,0,7,24916999,Exact
7,1,0,0,0,0,7,24974831,Missing Variant
8,1,0,0,0,0,7,24977454,Missing Variant
0,1,1,1,0,0,7,25034225,Exact
5,1,2,5,0,0,7,25120654,Exact
12,1,0,0,0,0,7,25152277,Missing Variant
10,1,2,5,0,0,7,25164010,Exact
13,1,0,0,0,0,7,25180058,Missing Variant
0,1,0,0,0,0,7,25198510,Missing Variant
6,1,6,6,0,0,7,25222496,Exact
2,1,0,0,0,0,7,25232040,Missing Variant
17,1,1,1,0,0,7,25232377,Exact
11,1,1,3,0,0,7,25296354,Exact
7,1,0,1,0,0,7,25302015,Missing Variant
3,1,0,0,0,0,7,25404271,Missing Variant
8,1,0,0,0,0,7,25416285,Missing Variant
9,1,0,0,0,0,7,25417728,Missing Variant
1,1,0,0,0,0,7,25456351,Missing Variant
0,1,0,0,0,0,7,25489260,Missing Gene
15,1,1,1,0,0,7,25514801,Exact
8,1,0,0,0,0,7,25558790,Exact
7,1,0,0,0,0,7,25559287,Missing Variant
1,1,0,1,0,0,7,25563851,Missing Variant
4,1,1,3,0,0,7,25580271,Exact
19,1,1,1,0,0,7,25611025,Exact
4,1,3,4,0,0,7,25629371,Exact
8,1,2,2,0,0,7,25695221,Exact
5,1,0,0,0,0,7,25700797,Different Variant
17,1,0,0,0,0,7,25704955,Missing Variant
6,1,1,3,0,0,7,25722667,Exact
4,1,3,4,0,0,7,25733926,Exact
4,1,0,0,0,0,7,25747806,Missing Variant
2,1,0,0,0,0,7,25797462,Missing Variant
9,1,0,0,0,0,7,25806267,Missing Variant
11,1,0,3,0,0,7,25806323,Missing Variant
4,1,0,0,0,0,7,25810955,Missing Variant
9,1,4,4,0,0,7,25823662,Exact
5,1,2,3,0,0,7,25855240,Exact
10,1,1,1,0,0,7,25897154,Exact
2,1,2,2,0,0,7,25907450,Exact
13,1,0,0,0,0,7,25918681,Missing Variant
2,1,0,0,0,0,7,25953679,Missing Variant
12,1,6,6,0,0,7,25960661,Exact
1,1,0,0,0,0,7,25971864,Missing Gene
11,1,0,1,0,0,7,25983263,Missing Variant
2,1,0,0,0,0,7,25990507,Exact
7,1,1,1,0,0,7,25994105,Missing Variant
4,1,0,0,0,0,7,26016841,Missing Variant
19,1,0,0,0,0,7,26047516,Missing Variant
11,1,0,0,0,0,7,26054633,Missing Variant
8,1,1,2,0,0,7,26089022,Exact
3,1,0,0,0,0,7,26096453,Exact
4,1,0,0,0,0,7,26124334,Different Variant
14,1,0,0,0,0,7,26134145,Missing Variant
12,1,0,0,0,0,7,26141217,Missing Variant
9,1,0,3,0,0,7,26153235,Missing Variant
9,1,0,0,0,0,7,26169499,Missing Variant
7,1,0,1,0,0,7,26172562,Missing Gene
9,1,0,0,0,0,7,26216950,Missing Variant
18,1,0,0,0,0,7,26239567,Missing Variant
7,1,0,0,0,0,7,26260811,Missing Variant
13,1,0,0,0,0,7,26273639,Missing Gene
3,1,0,3,0,0,7,26295963,Missing Gene
5,1,0,0,0,0,7,26334752,Missing Variant
11,1,1,1,0,0,7,26336854,Missing Variant
13,1,1,1,0,0,7,26354324,Exact
3,1,0,1,0,0,7,26354527,Missing Variant
4,1,0,0,0,0,7,26387039,Missing Variant
12,1,1,1,0,0,7,26398757,Exact
5,1,0,0,0,0,7,26414352,Missing Variant
9,1,0,5,0,0,7,26450446,Missing Variant
14,1,0,0,0,0,7,26464643,Missing Variant
8,1,5,5,0,0,7,26490356,Exact
5,1,1,3,0,0,7,26514492,Exact
19,1,1,2,0,0,7,26515464,Exact
1,1,0,0,0,0,7,26552465,Exact
4,1,1,2,0,0,7,26571844,Exact
14,1,0,0,0,0,7,26604031,Missing Variant
6,1,2,2,0,0,7,26637922,Exact
10,1,0,0,0,0,7,26654941,Missing Variant
9,1,1,1,0,0,7,26654942,Missing Variant
2,1,0,0,0,0,7,26706949,Missing Variant
1,1,0,0,0,0,7,26720042,Missing Variant
8,1,1,3,0,0,7,26725183,Exact
8,1,1,1,0,0,7,26768165,Exact
21,1,1,5,0,0,7,26798593,Exact
5,1,1,1,0,0,7,26811313,Exact
1,1,0,0,0,0,7,26813604,Missing Variant
3,1,0,0,0,0,7,26848271,Exact
9,1,0,0,0,0,7,26898614,Missing Variant
6,1,1,1,0,0,7,26929305,Exact
10,1,1,1,0,0,7,26942444,Missing Variant
12,1,1,5,0,0,7,26943236,Missing Variant
10,1,2,2,0,0,7,26967328,Exact
2,1,0,0,0,0,7,26977054,Missing Variant
7,1,7,7,0,0,7,26988828,Exact
4,1,2,2,0,0,7,27001083,Exact
3,1,1,1,0,0,7,27040854,Exact
17,1,8,15,0,0,7,27044261,Exact
7,1,0,5,0,0,7,27071706,Different Variant
17,1,1,1,0,0,7,27123149,Different Variant
11,1,2,11,0,0,7,27211795,Different Variant
4,1,10,12,0,0,7,27306810,Exact
5,1,6,6,0,0,7,27385982,Exact
2,1,0,0,0,0,7,27402797,Missing Variant
18,1,0,0,0,0,7,27447711,Missing Variant
7,1,2,4,0,0,7,27466205,Different Variant
4,1,4,4,0,0,7,27466542,Exact
10,1,9,9,0,0,7,27478319,Exact
5,1,2,2,0,0,7,27509958,Exact
3,1,1,1,0,0,7,27525836,Exact
2,1,0,0,0,0,7,27561804,Missing Variant
5,1,4,4,0,0,7,27588191,Exact
18,1,0,0,0,0,7,27610130,Missing Variant
14,1,10,10,0,0,7,27619632,Exact
2,1,0,0,0,0,7,27659294,Exact
38,1,1,6,0,0,7,27660463,Exact
8,1,1,3,0,0,7,27660466,Exact
5,1,0,1,0,0,7,27755839,Missing Variant
1,1,0,0,0,0,7,7718322,Missing Gene
0,1,0,0,0,0,7,8391303,Missing Gene
6,1,0,0,0,0,7,8523820,Missing Gene
5,1,0,0,0,0,7,8679464,Missing Gene
6,1,0,0,0,0,7,9014747,Missing Gene
4,1,0,0,0,0,7,9042264,Missing Gene
6,1,0,0,0,0,7,9804374,Missing Gene
4,1,0,0,0,0,7,9930070,Missing Gene
0,0,0,0,1,0,8,10190782,Missing Gene
0,0,0,0,1,0,8,10210554,Missing Gene
0,0,0,0,1,0,8,10466174,Missing Gene
0,0,0,0,1,0,8,10550832,Missing Gene
0,0,0,0,1,0,8,10582149,Missing Gene
0,0,0,0,1,0,8,10585571,Missing Gene
0,0,0,0,1,0,8,10657911,Missing Gene
0,0,0,0,1,0,8,10740628,Missing Gene
0,0,0,0,1,0,8,10750726,Missing Gene
0,0,0,0,1,0,8,10836086,Missing Gene
0,0,0,0,1,0,8,10944768,Missing Gene
0,0,0,0,1,2,8,10945228,Missing Gene
0,0,0,0,1,0,8,11122826,Missing Gene
0,0,0,0,1,0,8,11122827,Missing Gene
0,0,0,0,1,0,8,11510027,Exact
0,0,0,0,1,0,8,11510029,Missing Gene
0,0,0,0,1,0,8,11675518,Missing Gene
0,0,0,0,1,0,8,11681241,Missing Gene
0,0,0,0,1,0,8,11741000,Missing Gene
0,0,0,0,1,0,8,11804692,Missing Gene
0,0,0,0,1,5,8,11810771,Missing Gene
0,0,0,0,1,0,8,11825357,Missing Gene
0,0,0,0,1,0,8,11830608,Missing Gene
0,0,0,0,1,0,8,11904988,Missing Gene
0,0,0,0,1,0,8,12373594,Missing Gene
0,0,0,0,1,0,8,12667125,Missing Gene
0,0,0,0,1,0,8,12886870,Missing Gene
0,0,0,0,1,0,8,1303582,Missing Gene
0,0,0,0,1,0,8,1324527,Missing Gene
0,0,0,0,1,0,8,1329216,Missing Gene
0,0,0,0,1,0,8,1329222,Missing Gene
0,0,0,0,1,0,8,14526124,Missing Gene
0,0,0,0,1,0,8,14635559,Missing Gene
0,0,0,0,1,0,8,14659036,Missing Gene
0,0,0,0,1,0,8,15013587,Missing Gene
0,0,0,0,1,0,8,1508738,Missing Gene
0,0,0,0,1,0,8,15179623,Missing Gene
0,0,0,0,1,0,8,15220752,Missing Gene
0,0,0,0,1,0,8,15223434,Missing Gene
0,0,0,0,1,0,8,15630340,Missing Gene
0,0,0,0,1,0,8,15746572,Missing Gene
0,0,0,0,1,0,8,16482952,Missing Gene
0,0,0,0,1,0,8,1651741,Missing Gene
0,0,0,0,1,0,8,1661914,Missing Gene
0,0,0,0,1,0,8,16683415,Missing Gene
0,0,0,0,1,0,8,17097492,Missing Gene
0,0,0,0,1,0,8,17268358,Missing Gene
0,0,0,0,1,0,8,17272981,Missing Gene
0,0,0,0,1,0,8,17520508,Missing Gene
0,0,0,0,1,0,8,17578022,Missing Gene
22,0,0,0,1,13,8,18242762,Exact
25,0,0,0,1,2,8,18594010,Exact
21,0,0,1,1,2,8,19147828,Exact
26,0,0,0,1,8,8,19170230,Exact
0,0,0,0,1,0,8,19605965,Missing Gene
26,0,0,0,1,1,8,19667264,Exact
13,0,0,0,1,2,8,20009909,Exact
14,0,0,0,1,1,8,20418096,Exact
12,0,0,0,1,1,8,20659620,Exact
22,0,0,0,1,1,8,20935334,Exact
3,0,0,0,1,0,8,20954328,Exact
9,0,0,0,1,1,8,20979469,Exact
2,0,0,0,1,0,8,21178715,Different Variant
16,0,0,0,1,3,8,21258415,Exact
2,0,0,0,1,1,8,21298249,Missing Gene
3,0,0,0,1,0,8,21303969,Exact
10,0,0,0,1,0,8,21336183,Exact
0,0,0,0,1,0,8,21342639,Missing Gene
2,0,0,0,1,0,8,21420271,Exact
1,0,0,0,1,0,8,21421117,Exact
12,0,0,0,1,1,8,21475126,Exact
18,0,0,0,1,6,8,21757253,Exact
8,0,0,1,1,3,8,21767331,Exact
0,0,0,0,1,0,8,2178205,Missing Gene
2,0,0,0,1,0,8,21933750,Exact
2,0,0,0,1,0,8,22007174,Exact
11,0,0,0,1,0,8,22050016,Exact
3,0,0,0,1,0,8,22085575,Exact
4,0,0,0,1,0,8,22124476,Exact
8,0,0,0,1,0,8,22311682,Exact
17,0,0,0,1,9,8,22323876,Exact
3,0,0,0,1,8,8,22327623,Exact
7,0,0,0,1,3,8,22443113,Exact
4,0,0,0,1,1,8,22443647,Exact
21,0,0,0,1,2,8,22483782,Exact
0,0,0,0,1,0,8,22540298,Missing Gene
1,0,0,0,1,0,8,22594847,Exact
19,0,0,0,1,2,8,22771825,Exact
2,0,0,0,1,0,8,22787411,Missing Gene
10,0,0,0,1,1,8,22912387,Exact
22,0,0,4,1,0,8,22964709,Exact
12,0,0,0,1,2,8,22986231,Exact
4,0,0,0,1,0,8,22999080,Exact
10,0,0,0,1,1,8,23052178,Exact
4,0,0,0,1,1,8,23181703,Exact
4,0,0,0,1,1,8,23226067,Exact
24,0,0,0,1,6,8,23277484,Exact
12,0,0,1,1,5,8,23301645,Exact
15,0,0,0,1,3,8,23325296,Exact
7,0,0,0,1,0,8,23328551,Exact
11,0,0,0,1,1,8,23386065,Exact
7,0,0,0,1,2,8,23425902,Exact
26,0,0,0,1,0,8,23453647,Exact
5,0,0,1,1,1,8,23561899,Exact
8,0,0,0,1,2,8,23576200,Exact
5,0,0,0,1,3,8,23609245,Exact
4,0,0,0,1,0,8,23617234,Exact
8,0,0,0,1,1,8,23708071,Exact
5,0,0,0,1,0,8,23724913,Exact
4,0,0,0,1,1,8,23731739,Exact
4,0,0,0,1,1,8,23769348,Exact
12,0,0,0,1,5,8,23787064,Exact
8,0,0,0,1,1,8,23788933,Exact
3,0,0,0,1,3,8,23814043,Missing Gene
1,0,0,0,1,11,8,23877438,Missing Gene
4,0,0,0,1,0,8,23931899,Exact
8,0,0,0,1,0,8,23993685,Exact
8,0,0,0,1,1,8,24022905,Exact
2,0,0,0,1,0,8,24070465,Exact
9,0,0,0,1,1,8,24156959,Exact
4,0,0,0,1,0,8,24192513,Exact
2,0,0,0,1,6,8,24277751,Exact
13,0,0,0,1,0,8,24300132,Exact
3,0,0,0,1,1,8,24345494,Missing Gene
19,0,0,0,1,4,8,24361161,Exact
16,0,0,1,1,0,8,24419060,Exact
23,0,0,0,1,7,8,24496003,Exact
5,0,0,0,1,0,8,24598368,Exact
2,0,0,0,1,0,8,24688086,Exact
0,0,0,0,1,0,8,24729716,Exact
4,0,0,0,1,3,8,24736082,Exact
4,0,0,0,1,2,8,24755712,Exact
8,0,0,0,1,1,8,24853389,Exact
0,0,0,0,1,0,8,24853786,Missing Gene
9,0,0,0,1,0,8,24856155,Exact
5,0,0,0,1,1,8,24885608,Exact
16,0,0,1,1,0,8,24885803,Exact
4,0,0,0,1,2,8,24982409,Exact
0,0,0,0,1,7,8,25047660,Missing Gene
0,0,0,0,1,0,8,25071101,Missing Gene
0,0,0,0,1,0,8,25097183,Missing Gene
6,0,0,0,1,1,8,25101240,Exact
3,0,0,0,1,0,8,25101329,Exact
0,0,0,0,1,0,8,25198510,Missing Gene
12,0,0,0,1,4,8,25238939,Exact
4,0,0,0,1,6,8,25349307,Missing Gene
22,0,0,0,1,11,8,25360721,Exact
6,0,0,2,1,0,8,25373537,Exact
32,0,0,0,1,5,8,25407901,Exact
4,0,0,1,1,0,8,25408655,Exact
0,0,0,0,1,0,8,2541506,Missing Gene
10,0,0,0,1,0,8,25453376,Exact
6,0,0,0,1,0,8,25458559,Exact
10,0,0,0,1,2,8,25489176,Exact
8,0,0,0,1,2,8,25501361,Exact
0,0,0,0,1,0,8,2553380,Missing Gene
0,0,0,0,1,0,8,25539615,Missing Gene
